,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
0,001003,2025,1,1,0.0015976627,0.9214186,0.07698362,1.2058634e-07
1,001004,2025,1,1,0.0043641543,0.99178845,0.003847406,4.8089817e-09
2,001005,2025,1,1,0.013542534,0.9860713,0.0003862396,8.4614266e-10
3,001006,2025,1,1,0.00015965595,0.99951124,0.00017607382,0.00015300914
4,001007,2025,1,1,0.00012073512,0.9993042,1.1522824e-06,0.00057394704
5,001008,2025,1,1,0.00012017547,0.9994854,1.7630306e-07,0.00039428563
6,001009,2025,0,0,0.936417,0.06358285,1.3488497e-07,3.7148454e-10
7,001010,2025,1,1,0.00019306903,0.99971277,2.6635213e-08,9.416346e-05
8,001011,2025,1,1,6.413219e-05,0.98586035,1.1084134e-06,0.014074382
9,001012,2025,1,1,0.0008892357,0.9922616,0.0068492065,8.118548e-10
10,001013,2025,0,1,0.06351068,0.93647575,1.3553989e-05,6.694444e-11
11,001014,2025,1,1,0.052073013,0.9479177,9.267962e-06,7.157338e-11
12,001015,2025,1,1,0.016639004,0.98333967,2.1312622e-05,3.357896e-11
13,001016,2025,1,1,0.008071655,0.99189794,3.0338426e-05,5.720546e-11
14,001017,2025,1,1,0.013921312,0.98606944,9.280626e-06,5.2607255e-11
15,001018,2025,0,2,0.001269838,0.021915957,0.96701473,0.009799479
16,001019,2025,3,3,0.00031710876,3.5800888e-06,5.819446e-07,0.99967873
17,001020,2025,3,3,0.000940216,0.11085848,0.010369423,0.877832
18,001021,2025,1,2,0.00023780593,0.44226652,0.5483913,0.009104309
19,001022,2025,2,2,2.8278355e-05,0.019322002,0.98062974,1.9967323e-05
20,001023,2025,2,1,0.0007053936,0.50660056,0.49269393,1.4798766e-07
21,001024,2025,1,1,0.0030059651,0.9966144,0.00037965144,3.381344e-11
22,001025,2025,1,1,0.0059506674,0.99401784,3.1482974e-05,7.9296136e-12
23,001026,2025,3,1,1.7521015e-05,0.8638404,1.7749386e-07,0.1361419
24,001027,2025,1,1,3.0646606e-05,0.97897583,0.0005332911,0.020460285
25,001028,2025,1,1,6.0808336e-05,0.9536754,0.04311393,0.00314981
26,001029,2025,1,1,7.4381824e-05,0.99806696,0.0010928897,0.00076576497
27,001030,2025,1,1,0.000121398836,0.8197823,0.18000598,9.028809e-05
28,001031,2025,2,2,0.0001595065,0.26723164,0.732606,2.903479e-06
29,001032,2025,1,1,0.0024088603,0.9784555,0.01913567,2.3413882e-08
30,001033,2025,1,1,0.003706755,0.99293125,0.0033620347,3.0389844e-09
31,001034,2025,1,1,0.00915479,0.9907094,0.00013582391,4.0849026e-11
32,001035,2025,1,1,0.015352553,0.9845458,0.00010166999,4.471651e-11
33,001036,2025,1,1,0.000105683386,0.99957544,4.4837343e-08,0.00031892685
34,001037,2025,1,1,0.00027373736,0.99968636,3.2758134e-08,3.9958304e-05
35,001038,2025,1,1,0.00025613236,0.9996798,2.5700049e-06,6.145659e-05
36,001039,2025,1,1,0.00052032666,0.9990258,0.00044727305,6.555149e-06
37,001040,2025,1,1,0.0005538431,0.99618345,0.0032593815,3.3204242e-06
38,001041,2025,1,1,0.0011869785,0.9889626,0.009849961,4.7110817e-07
39,001042,2025,1,1,0.007254918,0.9914648,0.001280331,8.436226e-09
40,001043,2025,1,1,0.004880935,0.9942247,0.0008944029,2.53803e-10
41,001044,2025,1,1,0.00038643397,0.9995776,8.137384e-06,2.7883501e-05
42,001045,2025,1,1,0.00024289283,0.9997168,2.9375724e-09,4.0320854e-05
43,001046,2025,1,1,0.0007262082,0.9992656,1.9587314e-06,6.1611036e-06
44,001047,2025,1,1,0.00046917712,0.99945706,6.236395e-05,1.1378514e-05
45,001048,2025,1,1,0.0012910522,0.9986965,1.8854721e-06,1.06032185e-05
46,001049,2025,1,1,0.00011223957,0.9993463,0.00026768568,0.0002738082
47,001050,2025,1,1,0.000117782205,0.9698364,0.029947476,9.827041e-05
48,001051,2025,2,1,0.0005927841,0.6423204,0.35708594,9.491584e-07
49,001052,2025,1,1,0.0028178433,0.99150544,0.005676766,2.542562e-09
50,001053,2025,1,1,0.0007624703,0.9969495,0.0022853776,2.7224255e-06
51,001054,2025,1,1,0.00044871867,0.99754214,0.0019199175,8.913982e-05
52,001055,2025,1,1,0.00018272155,0.9993399,0.00010722977,0.00037018038
53,001056,2025,1,1,0.00013190325,0.99937963,0.0002550314,0.00023340966
54,001057,2025,1,1,0.00047084433,0.99950993,2.3548782e-06,1.6924025e-05
55,001058,2025,1,1,0.00023584256,0.9997266,3.1921008e-09,3.7498754e-05
56,001061,2025,1,1,6.0865026e-05,0.9977805,3.1170737e-05,0.0021274232
57,001062,2025,1,1,4.0914718e-05,0.98047996,4.506735e-05,0.019434027
58,001063,2025,3,3,4.2804644e-05,0.43000755,0.00020619054,0.5697435
59,001064,2025,3,1,5.721735e-05,0.76793367,0.0007260003,0.23128301
60,001065,2025,1,1,0.00011256279,0.86658216,0.13319796,0.00010734057
61,001066,2025,1,1,5.3370564e-05,0.9673761,0.030849488,0.0017210585
62,001067,2025,1,2,9.9638324e-05,0.43147987,0.5679907,0.00042975505
63,001068,2025,2,2,0.00017978187,0.24257049,0.7572483,1.3737961e-06
64,001069,2025,2,2,2.4477727e-05,0.027974054,0.9719948,6.6087437e-06
65,001070,2025,1,1,5.8816142e-05,0.9361821,0.0142030055,0.049556095
66,001071,2025,1,1,0.00011274112,0.99897015,1.12473856e-07,0.0009170217
67,001072,2025,1,1,0.00010687105,0.99469155,3.0336505e-06,0.0051984824
68,001073,2025,3,1,4.2388587e-05,0.9503467,1.2785927e-05,0.049598098
69,001074,2025,3,3,3.462333e-05,0.082623035,1.2927432e-05,0.91732943
70,001075,2025,3,3,0.0001848173,8.29329e-06,1.5153671e-06,0.9998054
71,001076,2025,3,3,0.0012360418,0.22175477,0.03618241,0.7408267
72,001077,2025,1,2,0.00055022317,0.18081081,0.804677,0.013961969
73,001078,2025,1,1,0.00017921218,0.99942565,4.4084613e-06,0.00039075504
74,001079,2025,1,1,0.00027197806,0.9996092,6.6505336e-08,0.000118796655
75,001080,2025,1,1,0.0001428342,0.9992244,5.4472036e-07,0.0006321161
76,001081,2025,1,1,0.00010172503,0.9983564,4.3341828e-07,0.0015414134
77,001082,2025,1,1,5.0697938e-05,0.98384523,2.6820921e-06,0.016101418
78,001083,2025,3,1,7.129289e-05,0.90363646,1.1027341e-05,0.09628124
79,001084,2025,1,1,7.630577e-05,0.9986986,7.5657306e-07,0.001224388
80,001085,2025,1,1,5.795058e-05,0.99730897,3.3746972e-05,0.0025993218
81,001086,2025,1,1,5.038785e-05,0.9751643,7.044291e-05,0.024714928
82,001087,2025,2,2,2.8013685e-05,0.0057812296,0.9941836,7.2495395e-06
83,002001,2025,3,3,0.00014526039,0.08943845,0.0008180328,0.90959823
84,002002,2025,0,1,0.07978868,0.92020047,1.08587055e-05,6.645264e-11
85,002003,2025,0,0,0.98760194,0.01239807,1.9982196e-09,7.017619e-11
86,002004,2025,0,0,0.9947314,0.005268528,1.04737705e-10,1.457034e-11
87,002007,2025,0,0,0.9816937,0.01830625,5.883126e-10,1.8718962e-11
88,002008,2025,0,0,0.99828124,0.0017187578,4.903555e-11,1.7888583e-11
89,002011,2025,1,1,0.20282067,0.7971763,3.0672522e-06,2.7989158e-10
90,002012,2025,0,0,0.77942824,0.22057152,2.7376316e-07,4.6920295e-10
91,002013,2025,1,0,0.5450774,0.45492208,4.955735e-07,4.623212e-10
92,002014,2025,1,1,0.35659063,0.6434088,6.3223496e-07,4.2695902e-10
93,002015,2025,1,1,0.22654217,0.7734571,7.178025e-07,3.4664296e-10
94,002016,2025,1,1,0.070572495,0.9294257,1.7824449e-06,2.0779334e-10
95,002017,2025,0,0,0.98442775,0.015572278,2.2201379e-09,2.2039889e-11
96,002018,2025,0,0,0.9992242,0.00077579863,7.682673e-11,1.7261392e-11
97,002022,2025,1,1,0.021663213,0.9783351,1.7571846e-06,1.7624903e-11
98,002027,2025,1,1,0.015992444,0.983987,2.053387e-05,3.4612178e-11
99,002028,2025,1,1,0.00466137,0.99526864,6.994806e-05,7.9515335e-12
100,002029,2025,1,1,0.0067566405,0.9932201,2.330015e-05,5.780102e-12
101,002031,2025,1,1,0.0018363643,0.9782074,0.019956157,4.363854e-09
102,002032,2025,2,2,2.7759892e-05,0.02907696,0.97089404,1.1677256e-06
103,002033,2025,2,2,2.7362385e-05,0.016910903,0.98304373,1.8078275e-05
104,002037,2025,1,1,0.007535202,0.9923713,9.353545e-05,1.5958119e-11
105,002038,2025,0,1,0.1712636,0.8287307,5.667814e-06,5.9584004e-11
106,002039,2025,0,0,0.9972277,0.0027722756,1.1813285e-09,1.787135e-10
107,002040,2025,0,0,0.9994832,0.0005167052,2.3737469e-11,1.6650076e-09
108,002041,2025,1,1,0.13971692,0.860264,1.9080264e-05,2.1369748e-10
109,002042,2025,0,0,0.68809414,0.31190467,1.2181257e-06,2.8103414e-10
110,002043,2025,0,0,0.995867,0.0041329674,2.0962239e-09,4.4568316e-10
111,002044,2025,0,0,0.7866947,0.21330455,7.265979e-07,7.4813883e-10
112,002045,2025,1,1,0.15363954,0.8463444,1.6025824e-05,1.7162809e-09
113,002046,2025,0,0,0.8450401,0.15495959,3.460326e-07,3.7803334e-09
114,002047,2025,0,0,0.9951166,0.0048833615,8.077267e-10,4.02361e-09
115,002048,2025,0,0,0.9996177,0.0003823273,9.7742136e-12,3.3237253e-09
116,002049,2025,0,0,0.9998417,0.00015826062,2.1046752e-12,1.7585281e-09
117,002052,2025,1,1,0.0023689964,0.9843121,0.013318935,8.527467e-09
118,002053,2025,1,1,0.11442222,0.88556236,1.5402478e-05,4.6320817e-08
119,002054,2025,0,0,0.814482,0.1855179,1.1388919e-07,4.1787914e-08
120,002055,2025,0,0,0.9894441,0.010555866,2.4318738e-09,6.8334445e-09
121,002056,2025,0,0,0.998428,0.0015720155,1.0150999e-10,6.1455525e-09
122,002057,2025,0,0,0.9995999,0.00040011742,1.7225801e-12,4.6862896e-09
123,002058,2025,0,0,0.999895,0.000105030405,5.387243e-16,4.857517e-09
124,002059,2025,1,1,4.1708074e-05,0.9950799,0.00047899171,0.004399306
125,002060,2025,1,1,3.6789632e-05,0.9853476,8.824334e-06,0.014606834
126,002061,2025,3,1,5.9194866e-05,0.8790653,5.1097854e-06,0.12087034
127,002062,2025,1,1,3.5986348e-05,0.96199554,1.6847107e-05,0.03795162
128,002063,2025,1,1,3.4557717e-05,0.98686427,9.159893e-05,0.013009581
129,002064,2025,1,1,3.9648326e-05,0.97156996,0.0077349427,0.020655485
130,002065,2025,1,1,4.2116237e-05,0.980716,0.011769186,0.0074726893
131,002066,2025,1,1,8.329692e-05,0.9218433,0.067156695,0.010916738
132,002067,2025,1,1,5.5724555e-05,0.97846574,0.018915959,0.0025624875
133,002068,2025,3,1,3.991901e-05,0.60639435,0.00010961539,0.39345613
134,002070,2025,1,1,6.9434784e-05,0.93711716,0.061940946,0.00087246805
135,002071,2025,1,1,0.000108834334,0.5416593,0.45815247,7.943908e-05
136,002072,2025,3,3,9.450262e-05,0.009644522,9.528724e-05,0.99016565
137,002073,2025,3,3,6.428001e-05,0.11238039,0.00028801104,0.8872673
138,002074,2025,1,1,4.687639e-05,0.96406996,0.0109203225,0.024962856
139,002075,2025,2,2,5.6409608e-05,0.15951653,0.84041256,1.4475266e-05
140,002076,2025,1,1,0.27545092,0.724548,4.3549537e-07,6.421195e-07
141,002077,2025,0,0,0.9798471,0.020152908,1.433357e-09,4.5320103e-08
142,002078,2025,1,1,0.022105597,0.97787356,2.0610245e-05,2.6190835e-07
143,002079,2025,1,1,0.10730463,0.8926942,6.5511193e-07,5.616647e-07
144,002080,2025,0,0,0.6149042,0.3850946,2.3884658e-10,1.1264102e-06
145,002081,2025,0,0,0.98936075,0.0106391255,5.4088282e-11,5.677414e-08
146,002082,2025,0,0,0.99761605,0.002383949,1.627041e-10,6.9761668e-09
147,002083,2025,0,0,0.99898416,0.0010158075,5.187788e-11,3.7670618e-09
148,002084,2025,0,0,0.9995653,0.00043473122,1.0732468e-11,4.7130277e-09
149,002085,2025,0,0,0.99970645,0.00029357878,2.1482711e-12,4.7438173e-09
150,002086,2025,0,0,0.99991536,8.458473e-05,3.7369297e-13,2.1156972e-09
151,002089,2025,0,1,0.12889501,0.8711008,4.23731e-06,6.46754e-11
152,002090,2025,0,0,0.9958281,0.004171924,1.975693e-09,9.1930095e-11
153,002091,2025,1,1,0.002894086,0.9849145,0.012191404,3.922236e-08
154,002092,2025,0,0,0.9992918,0.0007082063,1.36466e-10,7.030592e-11
155,002093,2025,3,3,1.2360301e-06,5.476608e-05,2.2148436e-09,0.9999441
156,003001,2025,1,1,4.166596e-05,0.99210805,0.0017786159,0.0060716807
157,003002,2025,1,1,9.1238726e-05,0.9993292,7.214949e-05,0.0005073623
158,003003,2025,1,1,6.8168185e-05,0.9362737,0.06330767,0.00035041434
159,003004,2025,2,2,5.618958e-05,0.10569316,0.8942461,4.51191e-06
160,003005,2025,2,2,0.00012227248,0.18008825,0.8197878,1.707887e-06
161,003006,2025,1,1,0.00018655715,0.9969662,0.0028219908,2.534211e-05
162,003007,2025,1,1,0.0004146416,0.8757645,0.12381408,6.824393e-06
163,003008,2025,1,1,0.0009494615,0.9706505,0.028399479,6.229331e-07
164,003009,2025,1,1,0.0073891133,0.9917749,0.00083591236,1.2502432e-09
165,003010,2025,0,0,0.8170474,0.18295226,3.2354825e-07,1.9213442e-08
166,003011,2025,0,0,0.94824463,0.051755253,6.252644e-10,1.7230174e-07
167,003012,2025,0,0,0.99307853,0.006921413,1.26792075e-11,5.9263375e-08
168,003013,2025,0,0,0.9989812,0.0010188499,5.0701016e-11,4.637831e-09
169,003014,2025,0,0,0.99923563,0.00076438824,2.507612e-11,1.7787858e-09
170,003015,2025,0,0,0.9997025,0.00029749266,1.6230212e-11,6.989247e-10
171,003016,2025,0,0,0.9998399,0.00016005166,1.0824198e-11,2.7595798e-10
172,003019,2025,0,0,0.9981616,0.0018384036,1.2754424e-10,6.4993233e-09
173,003020,2025,0,0,0.9995915,0.00040850378,6.071662e-11,4.3002338e-11
174,003021,2025,0,0,0.8730678,0.12693195,2.7160803e-07,2.1878091e-10
175,003022,2025,0,0,0.99384564,0.0061543016,3.5669174e-09,1.022814e-10
176,003027,2025,0,0,0.9996226,0.00037741248,1.3688264e-11,1.669549e-09
177,003028,2025,0,0,0.9998276,0.00017232425,4.2049758e-12,1.6095436e-09
178,003029,2025,0,0,0.9997396,0.00026036164,9.524984e-12,3.0088638e-09
179,003032,2025,0,0,0.87143993,0.1285598,2.8853938e-07,1.811391e-10
180,003033,2025,0,0,0.66684365,0.3331552,1.08819e-06,3.781238e-10
181,003034,2025,1,0,0.56755775,0.4324412,1.1052747e-06,4.7419924e-10
182,003035,2025,0,0,0.9543154,0.045684624,1.44212375e-08,9.772974e-11
183,003036,2025,0,0,0.97177213,0.02822794,1.4644619e-08,9.7083536e-11
184,003037,2025,0,0,0.9900271,0.009972897,6.7553123e-09,1.1419409e-10
185,003041,2025,0,0,0.99957305,0.0004269162,5.8684255e-12,3.0590905e-09
186,003042,2025,0,0,0.99973375,0.0002662968,1.8847749e-12,3.4261909e-09
187,003043,2025,0,0,0.99929976,0.0007002652,3.516429e-11,3.3614567e-09
188,003044,2025,0,0,0.99786144,0.0021385276,1.0998651e-11,2.09457e-08
189,003045,2025,0,0,0.9972325,0.0027675156,1.9511735e-10,4.726179e-09
190,003046,2025,0,0,0.9989207,0.0010793776,5.3948616e-12,1.0705901e-08
191,003048,2025,0,0,0.9679326,0.032067433,1.3714362e-08,2.4313728e-08
192,003053,2025,1,1,0.0019332755,0.96874845,0.029318178,1.5052875e-07
193,003054,2025,0,0,0.9975305,0.0024694933,7.4108064e-10,5.693885e-11
194,003055,2025,0,0,0.992474,0.0075259805,2.07918e-09,3.5351614e-11
195,003056,2025,0,0,0.99914324,0.0008567643,1.9241563e-10,6.800314e-11
196,003057,2025,0,0,0.9994153,0.0005846897,1.0401125e-10,6.4435145e-11
197,003058,2025,0,0,0.9996302,0.00036978628,4.7225973e-11,9.610368e-11
198,003059,2025,0,0,0.99956006,0.00043990475,1.9958639e-11,2.061041e-09
199,003060,2025,0,0,0.960363,0.039637007,3.4368615e-09,7.285033e-08
200,003061,2025,2,1,0.0007896602,0.58193564,0.4172745,2.4091278e-07
201,003062,2025,0,0,0.92538077,0.07461917,1.807279e-08,1.16064136e-07
202,003063,2025,0,0,0.7946892,0.2053105,3.290229e-07,2.995969e-08
203,003064,2025,0,0,0.63663524,0.363364,6.1598547e-07,7.0275156e-08
204,003065,2025,1,1,0.2981178,0.7018719,1.02895465e-05,5.250293e-09
205,003067,2025,0,0,0.9897877,0.010212298,2.2324773e-09,1.6215115e-08
206,003068,2025,0,0,0.9920108,0.007989189,6.18278e-09,1.6212762e-09
207,003069,2025,0,0,0.99967134,0.00032866446,5.463007e-11,1.5457935e-10
208,003070,2025,0,0,0.99963737,0.00036259333,1.3872214e-11,1.1356593e-09
209,004001,2025,1,1,0.03506143,0.96482134,0.0001172733,1.2960095e-09
210,004003,2025,0,0,0.9844483,0.015551677,5.086242e-09,2.2086548e-08
211,004004,2025,0,1,0.27204493,0.72794807,6.993878e-06,2.0436121e-10
212,004005,2025,0,0,0.9995437,0.0004562709,8.063133e-12,3.3116845e-09
213,004006,2025,0,0,0.9993262,0.000673799,6.371413e-11,2.4068119e-11
214,004007,2025,0,0,0.9995459,0.0004541148,7.2434156e-11,6.815626e-11
215,004008,2025,0,0,0.99836105,0.0016389639,5.221412e-10,1.5498952e-10
216,004009,2025,0,0,0.9073481,0.09265172,2.0162219e-07,1.5963246e-09
217,004010,2025,0,0,0.574424,0.42557302,2.9713756e-06,5.975157e-10
218,004011,2025,1,1,0.10220689,0.89776266,3.0479418e-05,1.292501e-09
219,004012,2025,0,0,0.90221816,0.097781636,2.1584185e-07,2.817215e-10
220,004013,2025,0,0,0.99787164,0.002128348,7.775177e-10,1.2575611e-10
221,004014,2025,0,0,0.9995958,0.00040419033,5.872895e-11,6.189576e-11
222,004015,2025,0,0,0.9989305,0.0010694494,2.218759e-10,4.2455827e-11
223,004016,2025,0,0,0.9990952,0.0009047747,1.9924003e-10,4.330826e-11
224,004017,2025,0,0,0.9958716,0.0041284203,1.4288527e-09,6.7989316e-11
225,004018,2025,0,0,0.78085,0.21914908,9.0099513e-07,3.65478e-10
226,004019,2025,1,1,0.17160481,0.82837653,1.8622826e-05,6.955788e-10
227,004024,2025,0,0,0.98989326,0.0101067275,3.453707e-09,5.460831e-09
228,004025,2025,0,0,0.9978835,0.002116523,8.1359264e-10,5.9533023e-10
229,004026,2025,0,0,0.9993994,0.0006005375,9.082891e-11,4.0584102e-11
230,004027,2025,0,0,0.9942339,0.0057661263,1.5994798e-09,5.5378244e-11
231,004028,2025,1,1,0.30800813,0.6919897,2.1101785e-06,1.8100577e-10
232,004029,2025,3,3,7.7678926e-08,5.7141165e-06,3.6814896e-12,0.99999416
233,004030,2025,3,3,1.8989492e-07,1.4789597e-05,1.8509132e-11,0.999985
234,004031,2025,3,3,7.97043e-08,5.857348e-06,4.03462e-12,0.99999404
235,004032,2025,0,0,0.9992261,0.0007739464,1.7232224e-10,5.4642235e-10
236,004033,2025,0,0,0.9987521,0.0012478711,7.221916e-11,7.772415e-09
237,004034,2025,0,0,0.99962807,0.00037189526,1.25873634e-11,3.7520307e-09
238,004035,2025,0,0,0.9995332,0.00046684273,3.3083824e-11,1.2275573e-09
239,004037,2025,3,3,2.2106023e-07,2.2285674e-05,2.3246939e-11,0.99997747
240,004038,2025,0,0,0.999701,0.0002990616,1.0709733e-11,3.4030367e-09
241,004039,2025,0,0,0.9998074,0.00019264569,2.1497854e-14,4.3864268e-09
242,004042,2025,0,0,0.99969125,0.0003087643,1.14485175e-11,1.7795188e-09
243,004043,2025,3,3,1.7039622e-07,2.7782286e-05,1.5515813e-11,0.9999721
244,004044,2025,0,0,0.99193585,0.008064104,1.7585949e-09,1.0849655e-08
245,004048,2025,0,0,0.99978596,0.00021410077,7.840543e-12,8.2017176e-10
246,004049,2025,0,0,0.9994635,0.00053652056,1.06630704e-10,1.14361395e-10
247,004050,2025,0,0,0.9988166,0.0011833666,2.60969e-10,6.697804e-11
248,004051,2025,0,0,0.7684986,0.23150133,8.327508e-08,2.2070142e-10
249,004052,2025,3,3,2.734723e-07,2.1031214e-05,4.1647116e-11,0.9999788
250,004053,2025,0,0,0.99992883,7.1164344e-05,1.9060776e-15,3.3444003e-09
251,004054,2025,0,0,0.9998747,0.00012531744,5.0075165e-14,3.7660213e-09
252,004056,2025,0,0,0.9998965,0.000103428254,1.5947148e-12,2.0485014e-09
253,004057,2025,0,0,0.9997454,0.00025459463,2.8165323e-11,1.946696e-10
254,004058,2025,0,0,0.999534,0.00046600867,7.362561e-11,5.953315e-11
255,004059,2025,0,0,0.97808766,0.021912297,5.828797e-09,9.4102566e-11
256,004060,2025,0,0,0.99983656,0.00016335204,2.2978989e-12,2.4819253e-09
257,004061,2025,0,0,0.9999293,7.068806e-05,1.1973997e-12,1.4926482e-09
258,004062,2025,0,0,0.9998272,0.00017286753,6.9515145e-12,6.076689e-10
259,004063,2025,0,0,0.9996649,0.00033516256,4.0810397e-11,5.5416293e-11
260,004064,2025,0,0,0.99428105,0.0057189427,1.3243922e-09,7.241415e-11
261,004065,2025,0,0,0.9991042,0.0008958085,1.4600914e-10,4.4541905e-11
262,004066,2025,0,0,0.9938784,0.0061216005,6.628094e-10,6.0310784e-11
263,004067,2025,0,0,0.9998611,0.00013886925,3.8103275e-12,1.5631939e-09
264,004068,2025,0,0,0.99978346,0.00021661035,2.1381728e-11,3.8168125e-11
265,004069,2025,0,0,0.9992668,0.00073321466,1.2317201e-10,4.3311483e-11
266,004070,2025,0,0,0.99811196,0.0018880176,1.6062998e-10,5.3029383e-11
267,004071,2025,0,0,0.99956506,0.00043487083,4.056854e-11,2.8982521e-11
268,004072,2025,0,0,0.9990828,0.0009172187,3.321982e-11,1.8648779e-11
269,005001,2025,1,1,0.00023143268,0.999632,3.0753179e-06,0.00013342587
270,005002,2025,3,3,0.00010645395,0.4980875,0.003165555,0.49864048
271,005003,2025,1,1,0.00012506667,0.9993575,1.0084294e-06,0.00051644567
272,005004,2025,1,1,9.947014e-05,0.99784255,4.9011414e-06,0.0020530906
273,005005,2025,3,1,4.646655e-05,0.93315303,0.00022191007,0.06657859
274,005006,2025,1,1,0.00013044677,0.9975477,0.000267455,0.0020544608
275,005007,2025,1,1,4.1231044e-05,0.987176,0.001463479,0.011319377
276,005008,2025,1,1,3.7551283e-05,0.9634789,0.00012380425,0.03635969
277,005009,2025,3,3,0.00011892692,0.09857132,0.00096834044,0.90034145
278,005010,2025,1,1,5.8327732e-05,0.9932098,4.629674e-06,0.0067272354
279,005011,2025,3,1,7.694045e-05,0.8624354,5.659501e-05,0.13743111
280,005012,2025,3,3,4.5482753e-05,0.057053894,5.4433334e-05,0.9428462
281,005013,2025,1,1,6.0317067e-05,0.9977397,2.0294613e-06,0.0021979671
282,005014,2025,3,3,4.1708507e-05,0.25201172,1.24964645e-05,0.747934
283,005015,2025,3,3,2.0032427e-05,0.12936902,2.0151233e-06,0.8706089
284,005016,2025,1,1,6.98631e-05,0.9978389,0.0013333556,0.00075783074
285,005017,2025,1,1,0.00026757774,0.9994542,6.0469833e-05,0.0002178537
286,005019,2025,1,1,4.778996e-05,0.99534094,1.8265744e-05,0.0045929537
287,005020,2025,3,3,5.912764e-05,0.056199014,6.5249405e-05,0.94367653
288,005021,2025,3,3,0.0001138728,0.005957723,6.392353e-05,0.99386436
289,005022,2025,3,3,3.107494e-05,3.7337015e-06,1.0135682e-07,0.9999651
290,005023,2025,1,1,0.00015053077,0.99968815,4.9323347e-08,0.00016119558
291,005024,2025,1,1,3.1838517e-05,0.9877407,0.00018122287,0.012046372
292,005025,2025,3,3,6.535847e-05,0.17998813,4.477292e-05,0.8199017
293,005026,2025,3,3,0.00010236073,0.004117022,5.1095387e-05,0.9957295
294,005028,2025,3,3,0.00014915006,0.06640199,0.0006787596,0.93277
295,005029,2025,3,1,6.520322e-05,0.61820835,0.00020117186,0.3815253
296,005030,2025,3,1,4.118385e-05,0.5854779,0.00039121835,0.41408977
297,005031,2025,1,1,4.2992753e-05,0.9726255,0.013188166,0.014143353
298,005032,2025,3,1,7.9470745e-05,0.7330893,0.0047189468,0.26211223
299,005033,2025,1,1,6.150722e-05,0.9947162,6.793328e-06,0.0052154376
300,005034,2025,1,1,0.00016351636,0.9889398,0.0099693,0.0009272871
301,005035,2025,1,1,0.00035347795,0.9907363,0.008897916,1.233368e-05
302,005038,2025,1,1,4.393663e-05,0.9845681,0.010925413,0.0044625704
303,005039,2025,2,2,4.8728645e-05,0.10994303,0.8899865,2.1750484e-05
304,005040,2025,1,1,0.00012840587,0.9094735,0.09028058,0.0001175453
305,005043,2025,1,1,0.00033003444,0.99962234,2.5250269e-05,2.2460432e-05
306,005044,2025,1,1,0.00014274119,0.9993112,0.0004889117,5.7221772e-05
307,005045,2025,1,1,0.00051954685,0.991706,0.0077706613,3.782838e-06
308,005046,2025,1,1,0.0005422019,0.99927324,0.00017737938,7.135407e-06
309,005048,2025,1,1,0.00044911384,0.99940336,1.1950874e-05,0.0001355746
310,005051,2025,1,1,0.0008118304,0.9966011,0.0025850565,2.0586324e-06
311,005052,2025,1,1,0.0012383499,0.9045273,0.094233885,4.3804238e-07
312,005053,2025,1,1,0.002124332,0.9865745,0.0113009205,2.918086e-07
313,005054,2025,1,1,0.0032460445,0.99548787,0.0012659467,1.0551234e-07
314,005056,2025,1,1,0.012333137,0.98734844,0.00031841005,1.7904195e-08
315,005057,2025,1,1,0.0135858245,0.9860794,0.00033472816,1.2110973e-08
316,005058,2025,1,1,0.0036437437,0.99634224,1.330481e-05,7.4978465e-07
317,005061,2025,1,1,0.028119441,0.9718785,8.5829654e-09,2.1400408e-06
318,005062,2025,1,1,0.049147908,0.9508509,1.253944e-07,1.1064492e-06
319,005063,2025,1,1,0.04420218,0.95578223,1.5281228e-05,3.277987e-07
320,005064,2025,1,1,0.14350805,0.8564839,7.830527e-06,1.6321448e-07
321,005065,2025,1,1,0.27607322,0.72392523,1.3685731e-06,1.9553538e-07
322,005066,2025,0,1,0.47459012,0.5254079,1.6903582e-06,2.7404465e-07
323,005067,2025,1,1,0.13313536,0.8668618,1.5044082e-11,2.824259e-06
324,005068,2025,0,1,0.4825907,0.5174075,2.9091524e-10,1.8262692e-06
325,005069,2025,0,0,0.9394449,0.0605549,9.251288e-09,1.6451526e-07
326,005070,2025,0,0,0.8348003,0.16519938,7.4391586e-08,1.3716257e-07
327,005071,2025,0,0,0.92120636,0.07879351,1.1183644e-09,2.224089e-07
328,005072,2025,0,0,0.93292004,0.06707967,7.710014e-11,2.603149e-07
329,005073,2025,3,3,1.3432391e-07,2.50562e-05,1.622683e-11,0.99997485
330,005074,2025,1,1,6.593167e-05,0.9978522,0.00017299957,0.0019088618
331,005075,2025,1,1,4.91434e-05,0.9901929,0.0056958925,0.0040621664
332,005076,2025,1,1,0.00026693128,0.9996455,9.34557e-06,7.82495e-05
333,005077,2025,1,1,0.0013861068,0.997271,0.0013415889,1.3103116e-06
334,005078,2025,1,1,0.006130112,0.99294984,0.0009200093,4.8277375e-08
335,005079,2025,1,1,0.0006012706,0.99922144,0.00017356224,3.6933147e-06
336,005080,2025,1,1,0.006235056,0.9937628,2.2949716e-07,1.9460454e-06
337,005082,2025,1,1,0.00016814256,0.94324565,0.05654037,4.5853914e-05
338,005083,2025,1,1,0.004773695,0.9911964,0.0040299282,1.4203809e-08
