cluster,densidade_hec_mean,densidade_hec_median,densidade_hec_std,densidade_hec_min,densidade_hec_max,Startups_mean,Startups_median,Startups_std,Startups_min,Startups_max,UsoeOcupacao_mean,UsoeOcupacao_median,UsoeOcupacao_std,UsoeOcupacao_min,UsoeOcupacao_max,EconomiaUrbana_mean,EconomiaUrbana_median,EconomiaUrbana_std,EconomiaUrbana_min,EconomiaUrbana_max,Inovacao_mean,Inovacao_median,Inovacao_std,Inovacao_min,Inovacao_max,MobilidadeUrbana_mean,MobilidadeUrbana_median,MobilidadeUrbana_std,MobilidadeUrbana_min,MobilidadeUrbana_max
0,0.20551399505213114,0.1003576181660731,0.8791239882796928,-1.3326029434425026,2.5,0.3587813128717011,0.17594154636665085,0.9803374659791994,-1.0822475654551884,2.5201268190469945,0.6777083890741114,0.8242316292088188,1.2116630192992064,-5.402704664446103,3.480366993393246,-0.49746422438978083,-1.0989834366641755,1.2890521494056466,-1.421827492764444,5.912821191779978,0.2888540763653585,0.1315048806339112,0.9009606253383445,-1.083677996295303,2.5309857686450674,3.338279242819075,2.7571885699415173,2.2416901138083403,-0.0993634037315607,10.116892581253138
1,-0.11809654216018517,-0.2316443008886997,0.861495471445733,-1.3326029434425026,2.5,-0.25798803369580375,-0.5762488847055643,0.8458668770188654,-1.0822475654551884,2.298788769773315,-0.7231490861090865,-0.6187362647150468,1.61558063216662,-5.617177203775333,3.4822474817340856,6.458866585394846,6.499755210362148,2.4886707459176116,2.330893087896285,10.796442427672163,0.1874182923901148,-0.1368654585232983,1.0143446091644368,-1.0757374563769926,2.5309857686450674,-0.7911742429430457,-0.7628721064150815,2.569325006631429,-5.84051983645019,9.42922214076584
2,-0.1621816143248969,-0.2620731253251092,0.7967265558418604,-1.3326029434425026,2.5,-0.1767751996566104,-0.4761086829606202,0.8546203000884873,-1.0822475654551884,2.5201268190469945,-0.30139569071421474,-0.0824772526482393,1.52302004469917,-5.4260718115507816,3.709253471672248,-0.5961671374869445,-1.0391775908890977,0.9722880865146939,-1.4251335930837383,3.363258936344997,-0.19680396517017593,-0.3881723993025677,0.7396801563588744,-1.0879108681221064,2.5309857686450674,-1.8667028386664704,-1.702069311745014,1.6036955284273973,-5.946590668589271,1.7405293233940895
