ResidencialPopularHor_pct,EnsinoSuperiorCompleto,ResidencialAltoPadraoVert,cr_1_pct,ComercioServicos,concentracaoStartups,ConcentracaoAreaVerde,ConcentracaoIES,SemBaldeacao,EnsinoMedioCompleto,2a5SalariosMinimos,cr_3_pct,EmpresaMedioPorte,ResidencialAltoPadraoHor_pct,DeslocamentoCaminhada,NaoMapeado,Maisde65anos,EmpresaPequenoPorte,AreaOcupada,Masculino,DistanciaTransportePublico,18a29anos,DeslocamentoBicicleta,Maisde10SalariosMinimos,MestradoDoutoradoCompleto,5a10SalariosMinimos,DistanciaPatrimonioHistorico,OrigemMotivoTrabalhoComercioServico,TO,DestinoMotivoEducacao,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoVert_pct,NumerodePavimentos,TempoMediodeViagem,ComercioServicos_pct,Estrangeira,Numero_Viagens,DistanciaAreasVerdes,EmpresaGrandePorte,Ate2SalariosMinimos,ResidencialPopularVert,DestinoMotivoResidencia,Brasileira,cr_4_pct,Terreno_pct,ResidencialPopularHor,30a39anos,DestinoMotivoOutros,CA,ResidencialMedioPadraoVert,ValorTerrenoM2,OutrosUsos_pct,densidade_hec,50a64anos,cr_5_pct,Maisde2Baldeacoes,ResidencialPopularVert_pct,cont_aceleradora,FracaoIdeal,AreaConstruida,ConcentracaoPatrimonioHistorico,AreadaQuadra,ConcentracaoBOs,Terreno,DeslocamentoTansporteColetivo,Feminino,40a49anos,OutrosUsos,OrigemMotivoEducacao,DistanciaStartup,DestinoMotivotrabalhoindustria,ResidencialAltoPadraoHor,ValorConstrucaoM2,1Baldeacao,ResidencialMedioPadraoHor,UsoTotal,OrigemMotivoOutros,ResidencialMedioPadraoVert_pct,Caminhada,DestinoMotivoTrabalhoComercioServico,DistanciaAceleradoraIncubadora,DeslocamentoVeiculoIndividual,cr_2_pct,OrigemMotivoResidencia,ResidencialMedioPadraoHor_pct
1.0,-0.139255421929404,-0.16998173414388998,-0.25242252086735595,-0.2031490429661733,-0.06328677241548687,-0.01576401152145984,-0.06622715543913874,0.11711828927141196,-0.11283715150264152,-0.18972906544018106,-0.12808598626033468,-0.1754800551476789,-0.2913282099911726,0.3834311009359645,-0.009263410705599622,-0.1827497301843053,-0.1512585240483387,-0.09880884369502023,-0.17436888524097394,0.30864566841393526,-0.17097045963801483,0.007620949305650946,-0.14874584054068105,-0.12057128593458558,-0.19455467976464225,0.4543281118515216,0.30681614820114356,-0.18347631430608158,0.3202627200949321,0.32329020977971573,-0.16034252769758045,-0.40487492204931413,-0.05986651116240496,-0.1920945694391671,-0.14290666132275773,0.28674195981548234,-0.002033561400840702,-0.1683570658954349,-0.145441167980295,-0.13972328313644328,0.3999250198421687,-0.17589806173196498,0.27511821849034257,0.1909427290066105,0.8879085242894033,-0.17366445663373153,-0.004554913870624156,-0.12979405594117566,-0.3323256646335597,-0.38721026218940985,-0.15896956454030006,0.3998468896575212,-0.17183241125327994,-0.040748011773528985,0.17374541441885583,-0.13826119878749188,-0.03693399203818144,0.14155857609356587,-0.39938459492606093,-0.14687178247433236,-0.0868324794449326,-0.00034422328371988965,0.17991043892983155,0.2607844288636749,-0.1760924517964344,-0.17117881382998995,-0.14083647771586263,0.40383256048925276,0.44228301616957555,-0.043459522737283866,-0.30717555607807817,-0.1949441113232097,0.20092531199256058,0.14345171992190672,-0.03088053326592823,0.2532296627436335,-0.3360790767590278,0.4236020888509083,-0.10525615633081352,0.3916603292643844,-0.03498494348807675,-0.18187710829796835,0.11233649482470662,0.12998767148825474
-0.139255421929404,1.0,0.06902861445675529,0.07561643784433492,0.06977759397688324,0.06269134781821706,-0.022170920549043106,0.022103524005362477,-0.07654282213598748,0.9053100736498381,0.8426334828907515,-0.011221140045632665,0.775532194702042,0.0778638137487134,-0.1854875563018345,0.10463889442957994,0.729164834178325,0.743480282373952,-0.024029396389506994,0.8423462575132448,-0.21406876179858533,0.8419513926453112,0.09307051550045138,0.7025687440716277,0.6126738323102553,0.8388915465513129,-0.1336580614820969,-0.10547774418700145,0.23213963909350474,-0.12636468091709993,-0.16575538817871685,0.06570330183969597,0.17918083797454407,-0.24994176619306718,0.09922021092715669,0.7087800736408058,-0.06550804149175718,0.047799448326278686,0.8225832371700206,0.7460061599449482,0.05437175843439464,-0.16965241117633437,0.8510436335547112,-0.17003783828295524,-0.192535355228431,-0.17951116942177975,0.8352178936199577,0.09761386635035096,0.2967845003035229,0.12083702818934196,0.5151524994405751,-0.22563309983827767,-0.05768669204349983,0.8279317841954507,0.05872132928718893,0.14850079385756018,0.05659647415846644,0.007588768067485303,-0.08193065318632005,0.3314466601751144,0.04208721890556194,-0.11794190094801382,0.07538537027853418,-0.2190937259123375,-0.02930428305142619,0.8404509738554826,0.825158381795368,-0.22482911005973225,-0.1805589683534587,-0.3676113386512755,-0.009994313537159582,0.07777901303669861,0.5464394752162488,0.053507110559461855,0.001705864016678164,-0.05589211191275997,-0.032291279175065045,0.12571262419378174,-0.1273280090932924,0.08431408676779586,-0.044476421029699766,-0.03277736569362681,0.21347069399174595,-0.015704138686435692,0.06826741099734203
-0.16998173414388998,0.06902861445675529,1.0,0.38929902694733187,0.14865284259830233,0.07831751981944127,-0.00036170821420291243,0.0527468250643689,-0.027198281391207814,0.04836183595147103,0.0940034403017409,0.055695445013769974,0.089641249223885,0.05371063567917343,-0.12346971563218515,0.0043014311361336995,0.09789752019676384,0.08273303490034481,0.11221257849452586,0.08597853617697535,-0.10646674612533609,0.08360192447169074,0.02642829801598369,0.07404198688812681,0.047832327931252513,0.09791982531590306,-0.155047698989552,-0.08316978595009528,0.08092339409580333,-0.12202368495841438,-0.12565685097706492,0.94962327311111,0.2144814510568632,0.06940663405601832,0.04937739505410218,0.07574314785738011,-0.07881938921478554,-0.020991115473873525,0.08129372132030374,0.06516340117017515,0.03553401748909249,-0.13100346249321101,0.08913572955858148,-0.11588385683959969,-0.10647650935790492,-0.14877166142193526,0.08819225920493015,0.013268688787909832,0.03081792924389156,0.3136014002473407,0.17258058752795546,-0.08022509881700106,0.027956891366565706,0.09165511111015406,0.004349398693541673,-0.01674758686306728,0.02379066507618399,0.04807354508206309,-0.16195346073854908,0.1246562384942401,0.04369997935966155,0.08590426455141714,0.052019849574145106,-0.04237513833328434,-0.07597486992223637,0.09238808150381456,0.08416203230823016,0.002732710727147097,-0.13500334014837667,-0.17384504831476677,-0.04427996776460478,0.11242881289347656,0.08214594356363099,-0.04175340523837066,-0.060012940333847055,0.1977413929228574,-0.06536223688732935,0.30983422822958984,-0.14113025948035587,0.06362958875697214,-0.15562375713921786,0.032746077582420166,0.06250926506097913,-0.02291852888614404,-0.16816119013860584
-0.25242252086735595,0.07561643784433492,0.38929902694733187,1.0,0.28982598119066444,0.06527225035381533,-0.00520829309963238,-0.01917143437534441,0.07322963268258188,0.05507862203772867,0.10828329164388965,0.2384039505669334,0.11417743204247055,0.047211063486218875,-0.09622235800917249,-0.08909574164406464,0.1295405959695388,0.09344239691726658,0.17128054485532715,0.11678602637346143,-0.19939240839974612,0.11433102902571937,0.04444540541726654,0.12292815023415353,-0.006905924039498246,0.13611554664899514,-0.26209270564369047,-0.038447100240459435,0.17881776095155033,-0.08714733089043465,-0.11597828882806696,0.36955349560368833,0.2708130326520088,0.25385310548545914,0.14546022951766077,0.10306631856125768,-0.05237346707113857,-0.011468970148603659,0.11364019218121202,0.04939699350942008,0.13137128268564546,-0.149050817272025,0.11849095843823916,-0.2890006481727987,-0.16164336974201093,-0.19471768519140717,0.1170924600944884,0.10426757033905064,-0.047651838997342544,0.5501134295799598,0.19012282439165692,-0.059594816283667494,0.00503330893703388,0.12191336477013334,0.031414232434363774,0.08115313091262745,0.11275480143863371,-0.009027510703449926,0.01061969818984568,0.10653483625072267,0.1759012050673946,0.1113553042624453,0.13644053575941464,-0.058939162661500524,0.02254314473428019,0.12045022312597528,0.11344148217547673,0.08872998547509525,-0.14260365101371925,-0.23428440393804362,0.06082511123080526,0.12138229917665222,0.023114784911471772,0.07816926476266375,-0.031041923476608613,0.3169456506206627,-0.05750734915505179,0.5530644720319039,-0.1481951013124829,0.2412287545260256,-0.2695727265476593,0.14396395284366267,0.11713621691701506,0.1076383952902905,-0.24757237726057585
-0.2031490429661733,0.06977759397688324,0.14865284259830233,0.28982598119066444,1.0,0.08478878220662724,-0.00022981358285828292,0.08863555735336912,0.015611772088911156,0.07811180532698576,0.10452271904277018,0.3200046662323704,0.12156049168833241,0.08235915079058662,-0.13522664438648951,-0.02379614681077142,0.11395036559744982,0.10181612841076268,0.47241565785000844,0.12151791850459304,-0.25289409671927654,0.11392103119726939,0.029705220932674824,0.12612049214182433,-0.016011420742860893,0.13295260290887642,-0.27904427940670545,-0.09996985010147211,0.3283089562023128,-0.11781477151634402,-0.1570062189198038,0.13276813467420967,0.27218202175638034,0.11752931090177125,0.8586180557144986,0.10645720015821489,-0.11999427351447776,0.01481282304816676,0.10818445855182535,0.052969360865048845,0.17073694269291298,-0.18549757995414873,0.11882537519645629,-0.35917712741992486,-0.16713943190842023,-0.04868260625267395,0.11842181568684419,0.07489758106867249,-0.0667010701082997,0.4124269672034337,0.19016310298728722,0.055232513743747394,-0.12504671819856156,0.11110256090929271,0.03539589713587978,-0.07337416426021941,0.13870895749084838,0.036593962979371744,-0.041953681281071825,0.21084164369652306,0.14470926828127023,0.3062621471388348,0.4338194581904694,-0.010805998980986496,-0.06843621176729556,0.11338502276184086,0.12217691427823667,0.23637119172644827,-0.18693850200194714,-0.23624803212472334,0.04463846978529189,0.1456721324203261,0.08712768531439061,-0.04139278347787763,0.26477576828148075,0.41021196383439873,-0.09765545105950146,0.398476682879637,-0.17509397480670016,0.14008812779445173,-0.3087624898451701,0.08790184352720742,0.2930274684658651,0.02907117833552681,-0.05884434353474231
-0.06328677241548687,0.06269134781821706,0.07831751981944127,0.06527225035381533,0.08478878220662724,1.0,0.003998503634906239,0.06594944808447924,-0.034221511712579124,0.04677594775979285,0.06860665815695956,-0.005633357783180013,0.05987063405335612,-0.0018779596370690646,-0.05019108408131826,0.02251818524491304,0.06462299320280028,0.05745399083591966,0.05318900990731282,0.0597161341347174,-0.06861558232753519,0.055926848053707984,0.02132495319922781,0.04422235263634827,0.07329580969719701,0.06055916864569586,-0.05886973438194626,-0.04443071336252136,0.05236595243995234,-0.06469129316027838,-0.0553393308768521,0.06966163572500646,0.08300303862798969,-0.010845135372659662,0.06876160301028643,0.049052248039672924,-0.03291344523253455,-0.011775507923804858,0.05646063650272251,0.06851798687888339,0.021191787581893745,-0.06845190232426655,0.06054973557703195,-0.026545373128621413,-0.04363929732746742,-0.05719522899504325,0.060104389418351764,-0.005623272432165592,0.031648666476823205,0.0918273973850655,0.09130186423786285,-0.02699242200116102,-0.03179142906299146,0.05913820223604227,0.014407609220019966,-0.01843924155346664,0.018469237615447165,0.10263383552845194,-0.10887113694681715,0.06422461607624709,0.03931467923483173,0.04069859428225965,0.05345179021116749,-0.022619095933875035,-0.03477279505826274,0.0615230166992828,0.057589408085807405,0.0056178735923780075,-0.06979603899886273,-0.09914696214259,-0.02063887163245113,0.013426460910888295,0.07648462920176557,-0.025057088449770643,-0.031563273258582436,0.0692136040778337,-0.036343638896741505,0.08615318226694912,-0.05225182815924386,-0.002046406289846988,-0.06560828085859687,-0.021480119029240193,0.04085857573670707,-0.02372752292377088,-0.06083941567072157
-0.01576401152145984,-0.022170920549043106,-0.00036170821420291243,-0.00520829309963238,-0.00022981358285828292,0.003998503634906239,1.0,0.037319800762911096,0.006087488828193394,-0.018975076646084135,-0.029046963876762588,-0.014744451992883096,-0.02273380549156166,0.0015825939638800916,0.01666014354988155,-0.014641750205404983,-0.02235618125327604,-0.021088513560749096,0.03676315055036698,-0.02116615248962441,0.004777484660861592,-0.02196753340052169,-0.005002624951745047,-0.009403066839162552,-0.030013974088011503,-0.021800629916404538,-0.0010097871787997966,0.007188931120360761,-0.05843529321009806,0.015422291973376247,0.01675830319922373,0.0007142766378843437,-0.02675496740663186,0.019054671236870782,-0.011662695331795295,-0.01714218103666684,0.0033637145892363943,-0.10524056559555155,-0.01823460599082609,-0.03289306225297158,0.008115162577788174,0.012862845541853601,-0.022764416346967475,0.023449887465902104,0.03454445096336187,-0.00741357829795488,-0.021794819394609845,-0.011610885490820892,-0.0616753157956506,-0.0054950833280131665,-0.03780530049460037,0.015370562443912796,-0.04075008001690146,-0.023366083042057034,0.021872585281415204,0.008189234380651188,0.003244633422517941,-0.0025789710311708404,0.003871617648617228,-0.027584837201359066,0.051899877217268776,0.06810856203811698,0.057860423451998655,0.04373398212742668,0.004954622136593474,-0.023775218576730185,-0.021244552883829752,0.01644523027510654,0.013433400300138666,0.033227775302591814,0.0010839495475190365,0.0030742557717222704,-0.04068447671466749,0.0021556499125685038,-0.01356383780638638,0.013251382108504734,0.004391446327505996,-0.00567528629547379,0.012958284408295571,-0.006111894656917652,0.01899770675480539,0.005916512737444055,-0.011179200456615124,0.006229632773670888,-0.03159824598139419
-0.06622715543913874,0.022103524005362477,0.0527468250643689,-0.01917143437534441,0.08863555735336912,0.06594944808447924,0.037319800762911096,1.0,-0.009893324077692667,0.02047009930354489,0.0343603454446714,0.012295814328222975,0.037673118964985194,-0.010287272996284786,-0.04243527656901623,-0.007323468994123974,0.04245173733832382,0.0336298484085816,0.07377993006058059,0.03661928080539189,-0.07615328479908086,0.03551483534212909,-0.002609105457138934,0.03628205928401379,0.005044925519902149,0.04056375058824186,-0.0836868963143392,-0.03446202082320204,0.03084187370325621,-0.028297512202652846,-0.049855677337851775,0.03349815409734095,0.07563150863728532,0.04069817824468927,0.07113297181520999,0.03299321338385073,-0.03411010147925942,-0.030324874054359675,0.03521853617093887,0.02075564180379945,0.03035458339732709,-0.06238668453232409,0.037463434659104455,-0.074037723960463,-0.03615164902787045,-0.05577944109692078,0.03709943772027435,0.014194139727710421,-0.002375309959062583,0.09282143450365014,0.05388313980988697,-0.0020787566741678988,-0.042947741193508755,0.0386765407878554,0.003008106622885384,-0.0032959874240295044,0.026554912443294887,0.09499852342097598,-0.02597867440264045,0.04897275461165591,0.18073876982871234,0.06356407930474763,0.06066539480941671,-0.008244557763722906,-0.008686404332288905,0.038593348924474455,0.03680035401031205,0.026959190606898997,-0.05852422557033866,-0.06189448834753786,-0.009454616780903632,0.005342813486345162,0.01570664752076378,0.0052768315175406805,-0.031808458080181505,0.05306924370933202,-0.03382965111996292,0.08795775484165726,-0.053082302530984136,0.031912373341893875,-0.11957431022434725,0.00020694808331177893,0.08040406667650928,0.006631193440900175,-0.06099546153967301
0.11711828927141196,-0.07654282213598748,-0.027198281391207814,0.07322963268258188,0.015611772088911156,-0.034221511712579124,0.006087488828193394,-0.009893324077692667,1.0,-0.0724436451194984,-0.1373522310589031,0.29810538879268944,-0.06782805286627884,-0.0637375484181999,0.6970835787644599,-0.332947232626039,-0.06627183630840658,-0.09805021266800394,0.05815268416633562,-0.04951686451565803,0.1429438672288475,-0.048981070621125916,0.22261720452511594,0.05068918873004111,-0.2418046179311888,-0.04032390129426903,0.07598518539920855,0.8268440655168477,-0.08306047458685469,0.7699912290048349,0.6090820132896296,-0.027271713234982436,0.003092187349023413,0.5533897025900427,-0.006671480867131856,0.0034473546281773375,0.7302872371553111,0.05528662186062666,-0.02923865889774635,-0.21508815931038763,-0.009188360659511096,0.7351451370066606,-0.05837030463448096,-0.020150220910508745,0.0471166290065035,0.1261053825256416,-0.05535101415214316,0.4892695414054264,-0.34476919053240584,-0.04046118061682937,-0.3408589964323547,0.022514017006075464,0.14034158394501475,-0.07409799966999708,0.008460970911829957,0.5113102294791809,-0.01576150864733893,-0.011772499936374168,0.11112419633758856,-0.36243092469620586,-0.020235254440591564,0.0743917302423589,0.023284803384555002,0.06868257199638692,0.8437172146474927,-0.06767884039895852,-0.0609271910318641,0.052699711058673396,0.7270836366427255,0.19104118488444144,0.4599089144686645,-0.051427057661398975,-0.3316668799879067,0.6827948080514922,0.0957743169517866,0.04430491859283551,0.5999655475034185,-0.04502983520951787,0.6276305951190327,0.7183521074780846,0.12574737944365086,0.8880652028648368,-0.18712063944703924,0.893192397189205,0.056376762708869745
-0.11283715150264152,0.9053100736498381,0.04836183595147103,0.05507862203772867,0.07811180532698576,0.04677594775979285,-0.018975076646084135,0.02047009930354489,-0.0724436451194984,1.0,0.7485712262908615,-0.005867790151220131,0.7315444520542853,0.07430338594568925,-0.15749155981656424,0.08655349173131656,0.6452993076042913,0.7246364709477439,0.0034390415038222737,0.7662575932702266,-0.1851771120468946,0.7703592217237879,0.09871988510749316,0.6411444123709321,0.4865168526924775,0.7536014150655432,-0.11168048330969836,-0.08550938296068812,0.22829117567168977,-0.10970906071438478,-0.15601787835898276,0.04626702958006966,0.1562538059319698,-0.22065409173019793,0.10569596910163126,0.6419240012910525,-0.1014685806506071,0.04390741493232667,0.7247015606764825,0.6496301995423761,0.05863964690454198,-0.1485560911024088,0.7719033606174712,-0.16482168148677578,-0.17141292547404086,-0.1491866689352232,0.7647452606099814,0.09633768746679393,0.26217630202319503,0.11241715302649304,0.4236735678327337,-0.26984975128207245,-0.039642699091899714,0.7342777816733062,0.050086242484892546,0.125264379067515,0.058550004621429765,0.004068652023291547,-0.06951799441785357,0.3075175845340401,0.042430329562855765,-0.09159104819640157,0.07796840734802137,-0.19843613736426907,-0.03213440245392934,0.7610070495710336,0.7534158254837512,-0.2676074813303436,-0.16041518981044353,-0.32486178265268933,-0.019634176767235573,0.07425425241559241,0.44587004784771384,0.05213283206655639,0.032234263132908496,-0.05415793583365839,-0.031650621151131056,0.11708970034874659,-0.10253998131201275,0.08649354368515953,-0.05740321584076107,-0.025927136393432956,0.21049260589844232,-0.014262180519904518,0.09601138997112575
