ResidencialPopularHor_pct,EnsinoSuperiorCompleto,ResidencialAltoPadraoVert,cr_1_pct,ComercioServicos,concentracaoStartups,ConcentracaoAreaVerde,ConcentracaoIES,SemBaldeacao,EnsinoMedioCompleto,2a5SalariosMinimos,cr_3_pct,EmpresaMedioPorte,ResidencialAltoPadraoHor_pct,DeslocamentoCaminhada,NaoMapeado,Maisde65anos,EmpresaPequenoPorte,AreaOcupada,Masculino,DistanciaTransportePublico,18a29anos,DeslocamentoBicicleta,Maisde10SalariosMinimos,MestradoDoutoradoCompleto,5a10SalariosMinimos,DistanciaPatrimonioHistorico,OrigemMotivoTrabalhoComercioServico,TO,DestinoMotivoEducacao,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoVert_pct,NumerodePavimentos,TempoMediodeViagem,ComercioServicos_pct,Estrangeira,Numero_Viagens,DistanciaAreasVerdes,EmpresaGrandePorte,Ate2SalariosMinimos,ResidencialPopularVert,DestinoMotivoResidencia,Brasileira,cr_4_pct,Terreno_pct,ResidencialPopularHor,30a39anos,DestinoMotivoOutros,CA,ResidencialMedioPadraoVert,ValorTerrenoM2,OutrosUsos_pct,densidade_hec,50a64anos,cr_5_pct,Maisde2Baldeacoes,ResidencialPopularVert_pct,cont_aceleradora,FracaoIdeal,AreaConstruida,ConcentracaoPatrimonioHistorico,AreadaQuadra,ConcentracaoBOs,Terreno,DeslocamentoTansporteColetivo,Feminino,40a49anos,OutrosUsos,OrigemMotivoEducacao,DistanciaStartup,DestinoMotivotrabalhoindustria,ResidencialAltoPadraoHor,ValorConstrucaoM2,1Baldeacao,ResidencialMedioPadraoHor,UsoTotal,OrigemMotivoOutros,ResidencialMedioPadraoVert_pct,Caminhada,DestinoMotivoTrabalhoComercioServico,DistanciaAceleradoraIncubadora,DeslocamentoVeiculoIndividual,cr_2_pct,OrigemMotivoResidencia,ResidencialMedioPadraoHor_pct
1.0,0.04979323517722183,-0.06654911308920278,-0.11772966730599108,-0.060044867464749095,-0.010556120894730386,-0.0019279700359898114,-0.009559066277852876,0.0863294623599563,0.01813753625809481,0.047812926310690715,-0.21454483891749984,0.08371785591675204,-0.1808319676846242,0.32606024652662924,0.09918458006372304,-0.04917135482878817,0.06503144472860475,-0.014555923543433477,0.05088884593482314,0.2500065888498877,0.06437403289910326,0.08274348717555613,0.053362354117848454,0.02862092431536076,0.03295149668542789,0.36728864312361525,0.2713210037645851,-0.1632112676099989,0.2826912468285874,0.260978807234439,-0.07370378097311932,-0.19922081636171493,-0.08075667054536875,-0.22415172237664738,0.07723957739959988,0.27849787858695063,-0.052420343752069894,-0.0008932588099646756,0.03413186143206575,-0.06648474075033535,0.33340565332166905,0.04505121241751332,0.30499494445684283,-0.03575107680771797,0.42913206042023283,0.057074716188047186,0.016626864275051324,-0.06702701040897603,-0.16293844854102219,-0.23179226732190547,-0.2159525084636341,0.2865430984528206,-0.02981173352248957,-0.04039782899758919,0.24255406804906618,-0.09919212123947334,-0.007855727662863965,0.09321177541058398,-0.04186299570899517,-0.007345932420814019,-0.03004509501550796,-0.005686170755158154,-0.03678952629999513,0.2487521031366593,0.032871081524913054,0.023948862325294615,-0.019382642664454962,0.33861371219750386,0.36541510360886476,-0.08427161582124959,-0.1808672987613598,-0.19785335787732217,0.21475471379832733,-0.07226179471751386,-0.030409481137342865,0.2392363557318366,-0.251071932217246,0.35405041507697765,-0.11061668689532743,0.29404317309265643,-0.07136546660356201,-0.15259663104126725,0.11542411943502011,-0.08343877357334133
0.04979323517722183,1.0,0.01045589225734355,0.009965171302022199,0.01316075276745257,0.009642411163784372,-0.005473526901233249,0.0008206646154415154,-0.07431385005720702,0.8868627981372054,0.968008466094963,-0.028510274235046772,0.9438180027095479,0.02699856645201182,-0.08118255928736368,0.09834880788679197,0.4963346923756927,0.9246184327126008,-0.004947781540406355,0.9927491307515317,-0.030813704200664083,0.9772041135566689,0.07227194969986568,0.9240278754013227,0.7089355283656583,0.9797058302869095,0.022975602124141053,-0.08328294842326517,0.08246605048962546,-0.05580630920831229,-0.014404979806918702,0.008794192128277274,0.05210377452342405,-0.10723765888291342,0.03280937147791882,0.9089523463062973,-0.0028890660633553687,-0.026838363028157577,0.9384764958564942,0.9068567444347925,-0.00270919855721128,-0.0880380593553146,0.9966981420552051,-0.03271695609249528,-0.008053468687752715,-0.027084235829158042,0.9879923509774153,0.048746709953803466,0.12279658121003295,0.015842057917683172,0.16208107969775076,-0.04223654744483949,0.0006298869834413881,0.7529821151049332,0.029966248092433458,0.08369647441565857,0.0017123730282049656,-0.002453845964222125,-0.05256144557785864,0.028676506951985658,0.0008096183544624077,-0.015085803598410276,-0.0012167313041367943,-0.030685171968142393,-0.018263252702462637,0.9825342598506684,0.97293464667874,-0.00792733729395115,-0.08191563058002846,-0.10101451116600471,0.022962973653183786,0.011559683751195586,0.21558548887142817,0.01100798120209851,-0.05118435766773253,-0.00801350396772525,-0.02750661336596007,0.019382017108102844,-0.06195692373598941,0.020535847902297545,0.009557200545628064,-0.0792776912378823,0.06493924032579897,-0.022976852442026637,-0.038784028475514015
-0.06654911308920278,0.01045589225734355,1.0,0.2347681795141424,0.035591343636427,0.03868992608437591,0.0006436895413237351,0.005632490772890164,-0.01849171178784138,0.016024970274352564,0.01393031762788664,0.018652845424034878,0.006856263641564212,-0.014457755844217535,-0.05541262295157484,-0.015330527243966031,0.0299841019720506,0.01754220653907685,0.004445994802223062,0.01086291941705938,-0.053456475050445006,0.00863302712338243,-0.006192237729219537,0.007272946891687887,0.02031439342234065,0.011681274303675139,-0.07483689358350232,-0.04397465600876673,0.043320216236816665,-0.05986122199464398,-0.05661642110965696,0.6786480876747008,0.24667432126692354,0.049814117988215945,-0.002982081407726272,0.004139136924382721,-0.04033544619402562,-0.02007217737867282,0.01487343003434968,0.01857160364110274,0.006377136234336194,-0.06375646216527385,0.012051853753555858,-0.07040163937006179,-0.03832877695546418,-0.036775076268493016,0.010813261120605246,0.007776663123037402,0.0053351594158243774,0.17213269569737036,0.19563480834309915,-0.04242056448953073,0.023166964092188044,0.017331562840384018,0.0040791418935746,-0.006415225654172979,-0.006427733520209863,0.019048377586303802,-0.15199563753258563,0.03486576264286793,-0.00042925234281403023,-0.0022115527324271514,-0.001076925517394904,-0.008121787959827334,-0.04049711061313095,0.014070145059843244,0.01302529950044136,-0.0017240741332821346,-0.06234583232240982,-0.07707257396160773,-0.01650710279727478,0.02643461563468603,0.10148412703322737,-0.01960906438460365,-0.028322894628271915,0.014131266529315073,-0.03843915556730924,0.13852312169010753,-0.059823828962520115,0.0672592992938426,-0.06309120368579739,0.01869300698333113,-0.004415444556294699,-0.010071292517413274,-0.1090272855493207
-0.11772966730599108,0.009965171302022199,0.2347681795141424,1.0,0.12572817010291085,0.006196026830056973,-0.0030957515202848706,-0.0022272047900226805,0.030026378358792682,0.03299738308009249,0.013629782389585517,0.05107944570153173,0.008791629795398211,-0.034434482426199876,-0.05801852249328723,-0.06576395428527973,0.03218186416117813,0.01893738731588193,-0.0024717954865074816,0.012845422990667214,-0.11065048674383626,0.013118625668826338,-0.0002806946509763972,0.016095297989136764,0.005791046057071248,0.009634186997701738,-0.1444105867004617,-0.03235934918384764,0.1381873235754463,-0.0764849749643077,-0.0768842569474336,0.23889588319974234,0.3283322124049915,0.2065688090724733,0.16529031495520205,0.005395303635175706,-0.026693090460673693,-0.044005146861791807,0.01777514396357555,0.023316491225103802,0.007782155521128075,-0.09708019811801563,0.014558588721877508,-0.2888613797834501,-0.06889754343692682,-0.06980000022343533,0.01092939557306084,0.07786487971278172,0.191373106420321,0.2512421057152207,0.15620986951861507,-0.06483021697576674,0.07132346534713355,0.021576100725041087,0.012277740827363643,0.044784089654361724,0.0009368543345915219,-0.0016135562512354757,0.01901465676842168,0.025332405949247905,0.0017028205447352804,-0.010262368428991447,-0.002901906505061439,-0.022939784584343762,0.013077022937710235,0.017611667490631887,0.015381336279868416,0.0023846596744500205,-0.09101366347278911,-0.1296840143866129,0.024796805694243463,-0.01313302676713698,0.040907198215985124,0.0622544218466032,-0.08507905289505806,0.020303992420041696,-0.03328557926935206,0.3380934839323099,-0.07345030465336086,0.24992973763193221,-0.12458963846473858,0.07431556358330366,-0.004759380513357548,0.0755713412960002,-0.19950898565899164
-0.060044867464749095,0.01316075276745257,0.035591343636427,0.12572817010291085,1.0,0.04645107898138411,-0.00013644829158903613,0.018920739914448655,0.013743811967389472,0.033021688511886464,0.01316062619395004,0.0300463381465109,0.011300161861135702,-0.019866598329672455,-0.006042968199069944,-0.024190824903444114,0.02573702787724461,0.020831932542371232,0.13670130426162067,0.015949569260690664,-0.06608818480514977,0.014485457997364814,-0.011507022515369263,0.020057797539129806,0.010772395927518826,0.012282256066291759,-0.06721701390131075,0.005098003778897269,0.044892570272747956,-0.02683496729027834,-0.018624685804966953,0.009215464813692058,0.12938633871308608,0.05897228395132106,0.22682160123676268,0.0160424293061339,-0.0037283158651380947,-0.02457972247402444,0.01894101353892719,0.02186052826996645,0.04797623311713831,-0.019284875595667397,0.016401468870228596,-0.06456603749547547,-0.03701936465333472,0.07495419718145023,0.014032059357788645,0.025119328544181675,0.0031522308271132557,0.1571337643275433,0.1286495787511256,-0.02029503757911265,-0.016153580847795224,0.020613237178067845,0.005827435072408533,0.001025608822866001,0.00033872786564526384,0.023376712531866094,-0.08134948151349569,0.0491046589581314,0.010402120081974303,0.18172990641822384,0.14554058166810518,0.03497165855644444,0.019974308936338996,0.01704766545051177,0.01785193647814212,0.017475161992162157,-0.026152583028232944,-0.056295253149667525,0.007261741819016582,-0.0036231258131162497,0.040204506118667195,0.020956759270588644,0.08989876891095555,0.07016750048672411,0.002778070770620948,0.060989008112210676,-0.011149700063749391,0.08206877740298327,-0.06561804054076845,0.005797680908738249,0.0134887863733255,0.02480322927579935,-0.09081345313706035
-0.010556120894730386,0.009642411163784372,0.03868992608437591,0.006196026830056973,0.04645107898138411,1.0,4.639059798178341e-06,0.10577830012534592,-0.008742152253950676,0.01330093596023829,0.012018604103217546,-0.004047615617126672,0.00787530302823549,-0.003045542974338717,-0.009938107139635133,-0.0017471367214086954,0.011501196357056433,0.011881870858877645,0.016072516433399932,0.010145282577171337,-0.012063124655563286,0.010114237140222413,0.0019160167716015474,0.006467526648113671,0.015130693906932564,0.00988868929316534,-0.013959006747977789,-0.010285060126239448,0.006825794500964277,-0.007338979962760336,-0.011034369271612507,0.005367028953970548,0.03993307575357755,0.0013222836957037332,0.01468004994790572,0.006138336954700521,-0.007312716146236817,-0.0059899377898410605,0.011080553798755877,0.015008885706711429,0.006890072219108234,-0.013854323246156595,0.01025025309038506,-0.011504916909501926,-0.006175924150161309,-0.005069290055507934,0.009815745253107801,-0.0011588815879630973,-5.262281829518836e-06,0.05649564322161785,0.04795296157493755,0.0014675729441505803,-0.007934527061687116,0.00883274955218432,0.01096642518755724,0.0018871140754393371,0.001677506105418804,0.22063585897495147,-0.03374245438634604,0.029336164892804835,0.002021023952777257,0.027454409784486225,0.0013649697473973935,-0.0010605062609608845,-0.006557887070430766,0.010113395442617253,0.009264104032293748,0.00031119947044138714,-0.012771561687985065,-0.015593779357471516,-0.0043385098567349165,0.006242035168542936,0.027556298620410726,-0.001866692980684569,0.003914516589849996,0.0056863944098126005,-0.010293713105679782,0.02362844679523617,-0.010484252721870922,0.00858103218731698,-0.01213730616234734,-0.005577316359690306,0.015729866296439944,-0.0025441011584199937,-0.01636923433512839
-0.0019279700359898114,-0.005473526901233249,0.0006436895413237351,-0.0030957515202848706,-0.00013644829158903613,4.639059798178341e-06,1.0,0.003956833687969178,-0.004388519616860084,-0.007347715331821182,-0.005490032844216931,-0.006291772532444581,-0.0050831258034157115,-0.004059139401286088,0.0013114033217820843,5.772225199749117e-05,-0.005866756576364131,-0.006060287140224834,0.005371858206092184,-0.005851247720938123,0.018411085539677303,-0.005268452348652875,-0.005230303350226192,-0.005988981448834555,-0.00565007226778282,-0.005491349137311121,0.0035983882287188413,0.0012082886587753369,-0.028442012747045067,0.0011512364788312623,-0.0005395070788801945,-0.0013235675308365274,-0.002498762855503345,-0.0027555830994568896,-0.007998033645654112,-0.006415689143627957,-0.0009972012615274907,-0.02305790701899973,-0.006077647241917853,-0.006012041329955835,0.0017343255480177708,0.002477016122061896,-0.005935828506955268,0.005748541377999377,0.010710116788377954,0.027345245560282117,-0.005482308075626219,-0.007889985789057752,-0.006986673476281578,0.014962680549574755,-0.0057530636102727075,0.013907244830715669,-0.009732277551075075,-0.006182883367842914,0.010370316205777984,0.0067919662733575015,0.004552383498074726,-0.00025212496614361926,0.0020219905365011,0.016564045363678642,0.001679203212098162,0.007245576345138774,0.005843000372640054,0.006379684351373394,0.0011974867635724162,-0.006024216679345215,-0.006573664704329908,0.0025528512572849395,0.0018938717698730352,0.009606099869214898,-0.003302410866069813,0.004688754911431619,-0.007953088563761956,0.00022690337001292346,0.026160253773679417,0.004191838903939838,-0.00029091918665398973,0.0023823261207824567,0.0012986517971800154,-0.006901413563498152,0.021448796514758128,-0.007313682549119016,-0.001668669309347318,-0.004165988031741468,-0.011681051937383103
-0.009559066277852876,0.0008206646154415154,0.005632490772890164,-0.0022272047900226805,0.018920739914448655,0.10577830012534592,0.003956833687969178,1.0,-0.004146822615862443,0.004077644437860719,0.0014660625356672141,-0.010439758082339943,0.0010092277728576476,-0.0029950052549987177,-0.007817782842944267,-0.004088518523319326,0.001362566735163398,0.0014468690407879133,0.024886373220437706,0.0010208754240737233,-0.007624671448513994,0.0006963274094696085,-0.004809233349459911,0.0009648014371009946,0.0017925709568245953,0.0008109804789739602,-0.004805318258603788,-0.008294971986011972,-0.008246795082054231,-0.004668209733342694,-0.008466227687589825,0.000679118787178771,0.011574216074853452,0.006659172400508384,-0.0012266999333202847,0.0003948881976390757,-0.007537044736000546,-0.001672259433372447,0.0011563017099876151,0.0021299194380699268,0.013677451310624993,-0.010126296512323874,0.0011809042701191447,-0.03153633746736561,-0.004387453870058379,0.008347409739264806,0.0012965364684598964,0.0002580243937254318,-0.003556597083855048,0.11176651760839496,0.00788039271715792,0.00561435839809344,0.0008722752664831953,0.0009217645566300892,-0.0006318539684524572,-0.0017116490147612152,0.0005752224169380123,0.15900956268042213,-0.009571324383312829,0.04366388707290946,0.002155867797310927,0.033592352913505534,0.07148273759611162,0.0027145847927905714,-0.004585915044719536,0.0014723749148428929,0.0016128139576915312,0.004443059490998882,-0.009664501947421472,-0.007205996073612811,-0.0012565286986511608,0.028492673527844334,0.00229881969597604,-0.001752283274929106,0.03661577003133966,0.012453344097251162,-0.00971407765283324,0.029034080710978002,-0.008873194152195174,0.004924201769122294,-0.013862492653033576,-0.0010843483762436427,0.05287229128669295,9.399718790298003e-05,-0.014826463351332017
0.0863294623599563,-0.07431385005720702,-0.01849171178784138,0.030026378358792682,0.013743811967389472,-0.008742152253950676,-0.004388519616860084,-0.004146822615862443,1.0,-0.07838592590882794,-0.09942308410941529,0.15590979951900216,-0.05580189557989587,-0.11161300181718149,0.6205994402720965,-0.23850253708292074,-0.0640387228999889,-0.07331268973428656,0.0058681840412413405,-0.07060787432575923,0.10135186816829052,-0.06658426872054361,0.23812578342199003,-0.010635699660686114,-0.0896759195668364,-0.08534626489422388,0.029289019362041438,0.7931842549999237,-0.07838659284837476,0.7222207976489226,0.5449213820341132,-0.026401768142299706,-0.13057506390402843,0.5428528883984491,-0.023384446857494565,-0.012031623454882436,0.739550422934532,0.07231543231967147,-0.07950032486629177,-0.13020215174608513,0.030527932061473605,0.7198670862170565,-0.07279984610775758,0.04855774545207267,-0.0044743722553360525,0.07206552674109894,-0.0711604629726736,0.46762612953506516,-0.3196323318613985,-0.019878059543207007,-0.2975902786573117,-0.03159760917968279,0.10636232470432254,-0.06008238432047155,-0.0028102280613872687,0.48293774709478826,0.012727688544318341,-0.005683511710553303,0.13562146745770862,-0.09375266014555662,-0.012283945689377683,0.017771093412459072,0.005086889944823616,0.011694312341699717,0.835951915836121,-0.07367653952926527,-0.07319087575337352,-0.009071808334685115,0.6898449318281312,0.08788038527548676,0.4200449338159415,-0.07933125041395772,-0.40098294907456977,0.6622289765367034,0.09161770423786104,-0.006548625807065812,0.5904706949555655,-0.044647520534794184,0.5859401649683172,0.6391244923766483,0.12671689647739953,0.8713947062148462,-0.22546181569121962,0.8746968250515402,0.04484822188131951
0.01813753625809481,0.8868627981372054,0.016024970274352564,0.03299738308009249,0.033021688511886464,0.01330093596023829,-0.007347715331821182,0.004077644437860719,-0.07838592590882794,1.0,0.9020133113871467,-0.017186848425544063,0.8623320100709451,0.03375638975322599,-0.09643791480853918,0.12397004695119285,0.4262510474299657,0.8814758523759402,-0.0027951013145450436,0.8983612564080155,-0.05782063932067168,0.8880411669844535,0.07313544845538177,0.7991570478252886,0.648287030923831,0.8673330165158806,-0.01796004573029766,-0.0807207145744694,0.11649784580733338,-0.0721034062114568,-0.06604542823474911,0.018391632086004393,0.09658477865492436,-0.10796020479047194,0.058548790745117596,0.8322957678943106,-0.03583235941563319,0.011983064915783471,0.8226431981526345,0.8830615788457187,0.006558620050796704,-0.10579287308603472,0.8956491778532427,-0.07406291440874097,-0.016245890695691694,-0.03789866497736116,0.8964616802699167,0.06568713707692761,0.1499953888990899,0.04369122395919027,0.21307625123026974,-0.08806102751857245,0.00254027999000192,0.6240780223512428,0.03384528962322909,0.07381879295081833,0.01819264912891451,-0.0030027207394014367,-0.09031342623559684,0.04308298712305572,0.0021121735125699814,-0.01720392738135735,0.0013640120532038699,-0.04049865246052747,-0.024539112226681144,0.8700123693281724,0.869838604450003,-0.01194169884165892,-0.10245855261795798,-0.15979068768971724,0.007759912088666471,0.02090706053218508,0.2551930176874117,0.009179163134037117,-0.03703109367044577,-0.009417900921510994,-0.024705539743731818,0.06063231954918159,-0.07180745674275964,0.04737784382937502,-0.025865070365755773,-0.07883352437221766,0.100880208904886,-0.02406862925611271,-0.03191937628862679
