variavel,cluster,n,missings,media,mediana,desvio_padrao,p25,p75,minimo,maximo,coef_var,shapiro_p
ComercioServicos_pct,1,35757,0,0.14569231199485413,0.06,0.2209375386491583,0.01,0.18,0.0,1.0,1.5164666935683047,0.0
ConcentracaoAreaVerde,1,35757,0,1.042956623877842,0.0,60.85147172783282,0.0,0.0,0.0,4676.0,58.345160608481976,0.0
ConcentracaoBOs,1,35757,0,1503767.0126968147,3432.0,69798295.18336095,950.0,16263.0,1.0,5448059232.0,46.415631274014046,0.0
ConcentracaoIES,1,35757,0,23.835332941801607,0.0,962.6122871557276,0.0,0.0,0.0,82500.0,40.38593836747002,0.0
ConcentracaoPatrimonioHistorico,1,35757,0,80.96683166932348,0.0,1420.1727602058459,0.0,0.0,0.0,77112.0,17.540179489867793,0.0
DeslocamentoBicicleta,1,35757,0,515.2352267780971,215.21044833779428,869.0746453712444,0.0,653.114721,0.0,6570.688950000001,1.6867531570110208,0.0
DeslocamentoCaminhada,1,35757,0,14643.836316349172,10250.554386,13420.317329578653,4940.1023895,20875.57969,128.58935697916127,89001.517041,0.9164481929230173,0.0
DeslocamentoTansporteColetivo,1,35757,0,23502.028692287444,20622.059185,18212.003915411053,9758.409717927632,35336.45702,123.06280457332302,94149.92327,0.7749119939330006,0.0
DeslocamentoVeiculoIndividual,1,35757,0,21985.80816370942,19047.24841,14251.335034120753,11535.66868,31087.79952,369.2587716956286,78098.4889,0.6482061031372288,1.34104263035885e-42
DestinoMotivoEducacao,1,35757,0,9067.020238000594,6493.3019612714925,8292.91427810714,2776.4870981379127,12567.104534,0.0,56639.752648,0.9146239955824611,0.0
DestinoMotivoOutros,1,35757,0,11309.726785190413,9806.414765,8061.994615843024,5624.71218,14772.46333,342.482915,54556.93803,0.712837256723111,0.0
DestinoMotivoResidencia,1,35757,0,23022.755019808355,17073.755924999998,18926.10666007622,9758.16747,30914.022293,0.0,128161.459938,0.8220608977419317,0.0
DestinoMotivoTrabalhoComercioServico,1,35757,0,17546.499742708696,13088.118672,15980.033043807012,6655.065380501736,23531.00155206064,214.5315005272488,123277.516297,0.9107248327659985,0.0
DestinoMotivotrabalhoindustria,1,35757,0,1855.0492313770928,1071.977284,2212.5008126920634,353.55847490839403,2451.93116,0.0,16280.110177,1.1926911562609133,0.0
DistanciaAceleradoraIncubadora,1,35757,0,881.5532071818817,789.457974478117,674.1812295005567,333.756834975386,1125.72748151283,7.6003484839514,5059.5313561919,0.7647652166745051,0.0
DistanciaAreasVerdes,1,35757,0,1432.0239118879388,1246.90387999745,876.7140043416326,808.328121252739,1861.25490051383,0.0058957256363482,5944.50269117359,0.6122202269554272,0.0
DistanciaPatrimonioHistorico,1,35757,0,899.6070065239622,590.802508807189,1006.8830648430524,280.185272555641,1227.58262487517,0.0,6576.46754285849,1.1192476909818652,0.0
DistanciaStartup,1,35757,0,559.0078684573293,563.187895441402,196.20576817405444,397.304041015062,711.106732922543,200.190141327592,999.959463009407,0.35098927804990526,1.7856461702030418e-27
DistanciaTransportePublico,1,35438,319,1226.00209155864,880.3147884391385,1043.103958487867,493.061794602144,1712.46018668315,7.88839148864909,6755.10784688066,0.8508174379716995,0.0
EmpresaGrandePorte,1,35757,0,1210.9417177056241,529.5,2009.7384261714342,36.0,1373.0,0.0,11187.0,1.659649177814514,0.0
EmpresaMedioPorte,1,35757,0,756.8419889811785,395.0,1100.3953138830109,123.0,933.0,4.0,6476.0,1.45393005396583,0.0
EmpresaPequenoPorte,1,35757,0,155.13924546242694,87.0,195.53970208681147,33.0,184.0,0.0,1076.0,1.2604141621545342,0.0
EnsinoMedioCompleto,1,35757,0,190.26573817714015,101.0,257.6731849756681,33.0,252.0,0.0,1380.0,1.354280531241892,0.0
EnsinoSuperiorCompleto,1,35757,0,1778.8785692311994,900.0,2817.174503007615,158.0,1971.0,0.0,15268.0,1.5836800508677493,0.0
Estrangeira,1,35757,0,21.503705568140504,8.0,32.10093432146272,2.0,31.0,0.0,265.0,1.4928094239265848,0.0
Feminino,1,35757,0,700.3392762256342,370.0,1068.0707219443414,87.0,717.0,1.0,5156.0,1.5250761426669321,0.0
FracaoIdeal,1,35757,0,0.9575776743015353,1.0,0.19621640569078333,1.0,1.0,0.001,1.0446,0.20490912743334908,0.0
Maisde10SalariosMinimos,1,35757,0,621.2011354420114,257.0,938.9139400245665,25.0,804.0,0.0,6186.0,1.511449169126983,0.0
Maisde2Baldeacoes,1,35757,0,2347.3127769127204,1575.66914,2422.796186301578,309.11967688283335,3532.56699,0.0,15658.403424,1.0321573716682684,0.0
Maisde65anos,1,35757,0,43.217397992001565,10.0,87.74608274188228,2.0,46.0,0.0,532.0,2.0303416406078365,0.0
Masculino,1,35757,0,1422.6355259110105,725.0,2117.444739833372,148.0,1566.0,3.0,12274.0,1.4883957986902003,0.0
MestradoDoutoradoCompleto,1,35757,0,141.92590262046593,19.0,220.95094389641247,0.0,199.0,0.0,1069.0,1.556804922969368,0.0
NaoMapeado,1,35757,0,2344.5426167168966,178.677009,3971.697370010581,0.0,3358.7418579708137,0.0,25797.93882374566,1.694017989560888,0.0
Numero_Viagens,1,35757,0,63884.3688015779,59197.66630488792,37634.033229340544,33339.078157595104,90098.079238,2760.7724378094254,206277.102853,0.589096111229184,1.7754049090076478e-37
NumerodePavimentos,1,35757,0,3.0788310360269397,2.0,4.3778517661908465,1.0,2.0,0.0,41.0,1.4219201102507466,0.0
OrigemMotivoEducacao,1,35757,0,8055.899157330846,5796.917187,7165.865062498205,3032.37531073221,11025.4611505,0.0,48752.550082,0.8895177214299272,0.0
OrigemMotivoOutros,1,35757,0,10068.850260863455,9144.929785,6169.163481610792,5402.948017893789,13173.926272,212.7091,38730.8737492946,0.6126979070877309,1.336698605119443e-41
OrigemMotivoResidencia,1,35757,0,30933.61250885163,26295.42149037325,22559.298846898408,13869.343077298066,43535.1242745,606.2861702836681,118070.51984,0.7292810964268425,0.0
OrigemMotivoTrabalhoComercioServico,1,35757,0,12576.89820408918,10675.07569,9127.299500836949,5963.148992,17354.731067,183.46766,55899.379736,0.7257194383484277,0.0
OrigemMotivotrabalhoindustria,1,35757,0,1341.2349802942072,864.399309,1304.6483926777832,415.9232828151,1908.168536,0.0,7838.311024,0.97272171681028,0.0
OutrosUsos,1,35757,0,25.597757082529295,2.0,669.3494485631887,0.0,6.0,0.0,65184.0,26.148753830468447,0.0
OutrosUsos_pct,1,35757,0,0.13332606202981234,0.03,0.22609623635727966,0.0,0.14,0.0,1.0,1.6958142535307423,0.0
ResidencialAltoPadraoHor,1,35757,0,2.0736359314260144,0.0,5.212497343352011,0.0,2.0,0.0,247.0,2.5136993743002125,0.0
ResidencialAltoPadraoHor_pct,1,35757,0,0.05313868613138686,0.0,0.13252986049827414,0.0,0.03,0.0,1.0,2.494037209926313,0.0
ResidencialAltoPadraoVert,1,35757,0,3.9832760019017255,0.0,22.205943496894704,0.0,0.0,0.0,475.0,5.574794085645327,0.0
ResidencialAltoPadraoVert_pct,1,35757,0,0.02038118410381184,0.0,0.10462707982313536,0.0,0.0,0.0,1.0,5.133513307677115,0.0
ResidencialMedioPadraoHor,1,35757,0,21.349274267975503,15.0,25.701041666142984,2.0,31.0,0.0,481.0,1.203836783562018,0.0
ResidencialMedioPadraoHor_pct,1,35757,0,0.3538479178902033,0.27,0.3263682834343206,0.02,0.66,0.0,1.0,0.9223405506531497,0.0
ResidencialMedioPadraoVert,1,35757,0,63.59661045389714,0.0,173.13695771821693,0.0,38.0,0.0,3378.0,2.722424300328529,0.0
ResidencialMedioPadraoVert_pct,1,35757,0,0.1955561148865956,0.0,0.31752138621530146,0.0,0.35,0.0,1.0,1.6236842626958221,0.0
ResidencialPopularHor,1,35757,0,2.8190843750873955,0.0,8.065480870751005,0.0,2.0,0.0,237.0,2.861028546015393,0.0
ResidencialPopularHor_pct,1,35757,0,0.04632547473222027,0.0,0.09579109679050785,0.0,0.05,0.0,1.0,2.0677844608008575,0.0
ResidencialPopularVert,1,35757,0,5.554241127611377,0.0,48.03091901449999,0.0,0.0,0.0,1120.0,8.647611421788575,0.0
ResidencialPopularVert_pct,1,35757,0,0.01805800262885589,0.0,0.08818608535379184,0.0,0.0,0.0,1.0,4.883490559076249,0.0
SemBaldeacao,1,35757,0,36316.81648027079,31041.847706,23858.700669993254,18220.1641936096,49035.80984,890.6817963368711,124618.938,0.6569601353399067,3.0758501291929735e-42
TO,1,35757,0,0.5112297723048936,0.5158089939731108,0.16779706699387928,0.4117401330232005,0.6180100900459264,0.0,1.0,0.3282224081695429,3.002034650196235e-17
TempoMediodeViagem,1,35757,0,9664.055806917399,8532.0,10427.8217244758,27.06278107537232,14749.0,14.714739782714988,50995.0,1.0790316128981485,0.0
Terreno,1,35757,0,1.4966020639315378,0.0,5.44542130491456,0.0,1.0,0.0,256.0,3.638523182715363,0.0
Terreno_pct,1,35757,0,0.03268227200268479,0.0,0.09687964262570584,0.0,0.03,0.0,1.0,2.9642872630687167,0.0
UsoTotal,1,35757,0,143.71502083508125,48.0,726.7351629673226,26.0,127.0,0.0,65636.0,5.056779442708917,0.0
ValorConstrucaoM2,1,35757,0,1446.387167247948,1370.0,881.7476940567847,635.0,2040.0,0.0,4360.0,0.6096207945031017,9.172687915983997e-36
ValorTerrenoM2,1,35757,0,1841.1913645377574,1272.0,1951.0317060792634,612.79,2386.0,6.61,20957.0,1.05965721090001,0.0
concentracaoStartups,1,35757,0,1.8562239561484464,0.0,78.68094440599576,0.0,0.0,0.0,5285.0,42.38763547112818,0.0
cont_aceleradora,1,35757,0,12.068126520681265,0.0,543.7143271519141,0.0,0.0,0.0,40824.0,45.05374767327353,0.0
cr_1_pct,1,35757,0,0.034998182174119756,0.0,0.12009189866842963,0.0,0.0,0.0,1.0,3.4313753231799127,0.0
cr_2_pct,1,35757,0,0.1446653802052745,0.04,0.23547735322469476,0.0,0.16,0.0,1.0,1.627738114610155,0.0
cr_3_pct,1,35757,0,0.18555779287971585,0.09,0.2296008028938003,0.0,0.32,0.0,1.0,1.2373546771093276,0.0
cr_4_pct,1,35757,0,0.6295234499538551,0.68,0.30887385169147547,0.42,0.91,0.0,1.0,0.49064709458260264,0.0
cr_5_pct,1,35757,0,0.005273373045837178,0.0,0.0388125184581068,0.0,0.0,0.0,1.0,7.36009345835026,0.0
densidade_hec,1,35693,64,107.99950285754421,85.6038737789591,105.13540476815896,41.1584535331238,141.576704720696,0.0,2595.0,0.9734804511724178,0.0
18a29anos,2,5848,0,769.2093023255813,406.0,1345.847186100592,146.0,655.0,1.0,6774.0,1.749650169377357,0.0
1Baldeacao,2,5848,0,6677.743307880824,4956.2937090000005,7085.204861946221,905.6165577637036,9666.137240875,0.0,43097.764745,1.0610178521813687,0.0
2a5SalariosMinimos,2,5848,0,751.5918262653898,539.0,1026.8675632337436,147.0,843.0,2.0,4826.0,1.3662569593607485,0.0
30a39anos,2,5848,0,1004.1206395348837,580.0,1509.484451983979,154.0,887.0,2.0,6994.0,1.5032899360411351,0.0
40a49anos,2,5848,0,507.94433994528043,336.0,649.9116846941176,108.0,567.0,0.0,3627.0,1.2794939003831227,0.0
50a64anos,2,5848,0,326.1597127222982,192.0,445.4779419594322,55.0,417.0,0.0,2425.0,1.3658276132304696,0.0
5a10SalariosMinimos,2,5848,0,871.0294972640219,383.0,1451.0170293534004,153.0,666.0,2.0,6273.0,1.6658643982909522,0.0
AreaConstruida,2,5848,0,7270.602855677154,429.75,19479.840689972938,150.0,8602.5,0.0,436802.0,2.67926072660706,0.0
AreaOcupada,2,5848,0,32042.569723443237,7864.0,225379.8740100649,4316.0,20359.5,0.0,9141128.0,7.033764019406056,0.0
AreadaQuadra,2,5848,0,68737.72817470101,15855.0,445090.6980624566,8495.75,39732.0,360.0,19538960.0,6.4752023362080315,0.0
Ate2SalariosMinimos,2,5848,0,269.9386114911081,165.0,317.05223135006673,35.0,347.0,0.0,1661.0,1.174534571392765,0.0
Brasileira,2,5848,0,2642.861234610123,1877.0,3730.7846276427854,550.0,2348.0,4.0,17027.0,1.411646051932482,0.0
CA,2,5848,0,0.3026569049690709,0.040200980239096254,0.4759091939963952,0.011638431652025376,0.5329337966317974,0.0,7.641306730980048,1.5724379195810163,0.0
Caminhada,2,5848,0,14576.821088240858,13024.684858,11239.690374482,6419.599809,18939.959414,232.73212,89001.517041,0.771065948223037,0.0
ComercioServicos,2,5848,0,21.43673050615595,4.0,71.32395806024067,1.0,12.0,0.0,1375.0,3.3271845274986633,0.0
ComercioServicos_pct,2,5848,0,0.16042407660738717,0.06,0.2366925295910766,0.01,0.2,0.0,1.0,1.47541774649166,0.0
ConcentracaoAreaVerde,2,5848,0,0.03898768809849521,0.0,0.8030971780077875,0.0,0.0,0.0,24.0,20.59873814469097,0.0
ConcentracaoBOs,2,5848,0,193532.91723666212,3857.0,2843960.5352259683,1329.5,16104.0,6.0,87430000.0,14.694970632557693,0.0
ConcentracaoIES,2,5848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ConcentracaoPatrimonioHistorico,2,5848,0,35.635430916552664,0.0,729.3694663849295,0.0,0.0,0.0,31140.0,20.467536034372387,0.0
DeslocamentoBicicleta,2,5848,0,666.4935932359564,295.3205499654,944.2383378006292,41.31143,857.3193200000001,0.0,6112.296082,1.4167253029637807,0.0
DeslocamentoCaminhada,2,5848,0,12422.698926218955,8023.723315,11928.287580197153,3779.9676180128336,17561.829827,138.57538133498738,89001.517041,0.9602009717084656,0.0
DeslocamentoTansporteColetivo,2,5848,0,21201.71067864005,15879.795566277997,19248.38008607116,5626.563471892169,32925.017673,123.06280457332304,94149.92327,0.9078691987558909,0.0
DeslocamentoVeiculoIndividual,2,5848,0,22205.149178599222,19594.08748,15682.933391998908,9397.379557437689,32273.762076,369.2587716956286,67679.57848,0.7062746242260661,9.80908925027372e-45
DestinoMotivoEducacao,2,5848,0,7060.622997603137,4401.156156062399,7571.589299724863,1991.1671165584726,10038.127152,0.0,56639.752648,1.0723684442994879,0.0
DestinoMotivoOutros,2,5848,0,11077.376097901555,9112.1747655,8245.310798575094,5538.524070415757,14436.959655,401.741871,54556.93803,0.7443378942543123,0.0
DestinoMotivoResidencia,2,5848,0,18132.68817156614,14343.919423,13642.96242917203,7754.007306267566,25623.60645,0.0,128161.459938,0.7523960209366835,0.0
DestinoMotivoTrabalhoComercioServico,2,5848,0,20037.664522518295,11015.845654637984,22222.330127810164,4935.634180333775,26868.922391,214.5315005272488,123277.516297,1.1090279559694567,0.0
DestinoMotivotrabalhoindustria,2,5848,0,2087.9887166131343,1012.1344565189728,2842.2171753358894,316.225445283995,2282.554384,0.0,16280.110177,1.3612224782259201,0.0
DistanciaAceleradoraIncubadora,2,5848,0,516.633528711929,510.559318398871,101.73077679919378,427.282640232773,605.57614381766,350.042147366402,699.823044891128,0.1969109071430749,3.4299383526896613e-38
DistanciaAreasVerdes,2,5848,0,1404.766971878505,1289.89707750082,752.783865277974,846.281943489375,1916.15959254028,3.79366317805673,4093.69676849235,0.5358781067235118,1.646931356070557e-32
DistanciaPatrimonioHistorico,2,5848,0,719.8900872393552,517.488703385735,788.46172225972,247.788872093893,963.372486632828,1.76525108178209e-09,6561.35528140701,1.0952529229612318,0.0
DistanciaStartup,2,5848,0,352.981204525458,351.36769602295,85.85916333146771,276.84319754065,427.743703633554,200.068527598337,499.991397847046,0.24324004289943804,1.0471233939545042e-36
DistanciaTransportePublico,2,5810,38,853.6667496447888,668.262391116974,685.0336014358379,460.36310784705,997.2204879330541,10.6029284278582,6460.27557807759,0.8024602126308431,0.0
EmpresaGrandePorte,2,5848,0,1517.1380813953488,702.0,2349.5538605889865,175.5,1373.0,0.0,11187.0,1.5486750279368406,0.0
EmpresaMedioPorte,2,5848,0,956.9859781121751,639.0,1317.6518272441913,197.0,1005.0,4.0,6476.0,1.376876837676863,0.0
EmpresaPequenoPorte,2,5848,0,193.90184678522573,106.0,231.53831332055256,41.0,271.0,0.0,1076.0,1.1941006089385762,0.0
EnsinoMedioCompleto,2,5848,0,220.84738372093022,119.0,300.50202864842515,47.0,279.0,0.0,1380.0,1.36067733103938,0.0
EnsinoSuperiorCompleto,2,5848,0,2250.322417920657,1246.0,3396.009645090665,386.0,1971.0,0.0,15268.0,1.509121367696566,0.0
Estrangeira,2,5848,0,25.16467168262654,14.0,33.45531193334114,5.0,31.0,0.0,265.0,1.3294555301684459,0.0
Feminino,2,5848,0,895.5414671682627,606.0,1284.3681093613463,174.0,735.0,1.0,5156.0,1.434180500231406,0.0
FracaoIdeal,2,5848,0,0.9118417664158687,1.0,0.2750142709315433,1.0,1.0,0.0006,1.02385,0.30160306432609274,0.0
Maisde10SalariosMinimos,2,5848,0,722.8477257181943,404.0,1050.4154977508392,96.0,686.0,0.0,6186.0,1.4531629005364664,0.0
Maisde2Baldeacoes,2,5848,0,2466.133969437081,1403.07887,2998.594566192281,106.039101287825,4327.601521,0.0,15658.403424,1.215909031445173,0.0
Maisde65anos,2,5848,0,60.10670314637483,22.0,105.55674222027484,5.0,75.0,0.0,532.0,1.7561559143115506,0.0
Masculino,2,5848,0,1772.484439124487,1165.0,2520.697628648653,336.0,1578.0,3.0,12274.0,1.4221268029262606,0.0
MestradoDoutoradoCompleto,2,5848,0,191.60721614227086,76.0,241.06381343399406,5.0,380.625,0.0,1069.0,1.258114481737478,0.0
NaoMapeado,2,5848,0,1952.075641455407,354.922025,2823.8206335729233,0.0,3274.843530707038,0.0,13816.017181460287,1.4465733671404097,0.0
Numero_Viagens,2,5848,0,59293.60164022575,54951.844741048495,37254.59513568797,29886.315278,81162.08296,2760.7724378094254,206277.102853,0.6283071715180452,1.3032075718220799e-42
NumerodePavimentos,2,5848,0,4.245592529977765,2.0,5.340417424105466,1.0,3.0,0.0,33.0,1.2578732853888441,0.0
OrigemMotivoEducacao,2,5848,0,5911.543633077926,4512.7945,4854.36767219523,2327.8561354796075,9116.888314,0.0,48722.240068,0.8211675280603041,0.0
OrigemMotivoOutros,2,5848,0,9444.997786840333,8363.052582042954,6056.1070569094645,5436.634766056427,12801.197682172777,212.7091,30477.342263,0.6411972976158244,0.0
OrigemMotivoResidencia,2,5848,0,30365.61352932341,20675.603237,25713.07366345179,10644.08094,43470.299171,606.2861702836681,118070.51984,0.8467826160871486,0.0
OrigemMotivoTrabalhoComercioServico,2,5848,0,11566.55536892054,9411.408717,8962.399144072006,4229.762500001728,17090.208373,183.46766,55899.379736,0.7748546441193779,0.0
OrigemMotivotrabalhoindustria,2,5848,0,1114.2483045173915,782.6176479999999,1152.8338275493409,363.15961188265,1458.729595,0.0,7838.311024,1.0346291960916751,0.0
OutrosUsos,2,5848,0,11.42390560875513,2.0,115.86555029944853,0.0,5.0,0.0,5440.0,10.142376370008757,0.0
OutrosUsos_pct,2,5848,0,0.10731361149110806,0.02,0.20697363930531815,0.0,0.09,0.0,1.0,1.9286802152070697,0.0
ResidencialAltoPadraoHor,2,5848,0,2.5092339261285908,0.0,4.606780002204367,0.0,3.0,0.0,37.0,1.8359308609030354,0.0
ResidencialAltoPadraoHor_pct,2,5848,0,0.05717510259917921,0.0,0.1311377719065477,0.0,0.04,0.0,1.0,2.2936167307976163,0.0
ResidencialAltoPadraoVert,2,5848,0,7.4138166894664845,0.0,26.225191274131458,0.0,0.0,0.0,484.0,3.537340127574517,0.0
ResidencialAltoPadraoVert_pct,2,5848,0,0.04242476060191518,0.0,0.14579941102869826,0.0,0.0,0.0,1.0,3.4366584268271962,0.0
ResidencialMedioPadraoHor,2,5848,0,19.134917920656633,13.0,21.47751119700488,2.0,29.0,0.0,182.0,1.1224250496428498,0.0
ResidencialMedioPadraoHor_pct,2,5848,0,0.2781908344733242,0.14,0.30266375099330606,0.02,0.51,0.0,1.0,1.087971685214987,0.0
ResidencialMedioPadraoVert,2,5848,0,91.26915184678522,0.0,187.62868401169598,0.0,115.25,0.0,3067.0,2.055773283909451,0.0
ResidencialMedioPadraoVert_pct,2,5848,0,0.29377564979480164,0.0,0.36164850541117477,0.0,0.64,0.0,1.0,1.2310363560212747,0.0
ResidencialPopularHor,2,5848,0,1.244186046511628,0.0,3.3946129398486855,0.0,1.0,0.0,54.0,2.7283804937101586,0.0
ResidencialPopularHor_pct,2,5848,0,0.019935020519835842,0.0,0.057934895178314766,0.0,0.01,0.0,0.57,2.90618688456669,0.0
ResidencialPopularVert,2,5848,0,2.52718878248974,0.0,18.132249271773556,0.0,0.0,0.0,501.0,7.174869324130981,0.0
ResidencialPopularVert_pct,2,5848,0,0.013243844049247607,0.0,0.06659492156033558,0.0,0.0,0.0,0.92,5.028367995930826,0.0
SemBaldeacao,2,5848,0,34741.04443040889,29003.9115385,25455.233036049107,14488.514211004174,47649.49646575,890.6817963368711,124618.938,0.7327135223881784,0.0
TO,2,5848,0,0.5311124089846506,0.5390437593233925,0.16568048027174495,0.4306674932837363,0.6421658818216431,0.0,0.9805555555555556,0.3119499327618481,8.54880926814448e-23
TempoMediodeViagem,2,5848,0,10193.66871264685,8532.0,11808.187476305511,22.67352187788696,16271.0,14.714739782714988,50995.0,1.1583844648252692,0.0
Terreno,2,5848,0,1.0931942544459645,0.0,2.6289298771253025,0.0,1.0,0.0,37.0,2.4048149415655824,0.0
Terreno_pct,2,5848,0,0.026816005471956228,0.0,0.09838521271363314,0.0,0.01,0.0,1.0,3.6688988901245154,0.0
UsoTotal,2,5848,0,158.05232558139534,66.0,258.27426049797236,31.0,186.0,0.0,5467.0,1.6341060439820214,0.0
ValorConstrucaoM2,2,5848,0,1780.5323908101943,1816.0,965.9140502278361,959.75,2609.0,0.0,4360.0,0.5424860874270965,4.2880415317377264e-35
ValorTerrenoM2,2,5848,0,2934.129773018419,2300.5,2717.0362089027153,1163.5,3605.0,25.0,19661.0,0.9260109194514686,0.0
concentracaoStartups,2,5848,0,9.686901504787961,0.0,338.3221413661471,0.0,0.0,0.0,13920.0,34.925733600049924,0.0
cont_aceleradora,2,5848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
cr_1_pct,2,5848,0,0.04234268125854993,0.0,0.1238595350131551,0.0,0.0,0.0,1.0,2.9251698600958362,0.0
cr_2_pct,2,5848,0,0.14470588235294116,0.04,0.24141482455779367,0.0,0.14,0.0,1.0,1.668313828244916,0.0
cr_3_pct,2,5848,0,0.18867818057455538,0.08,0.23737226672694628,0.0,0.33,0.0,1.0,1.2580801129420984,0.0
cr_4_pct,2,5848,0,0.616515047879617,0.65,0.30797505798243,0.4,0.9,0.0,1.0,0.4995418344477561,1.1210387714598537e-44
cr_5_pct,2,5848,0,0.007655608755129958,0.0,0.04673202390756655,0.0,0.0,0.0,0.89,6.104285812183364,0.0
densidade_hec,2,5843,5,110.38751826963131,79.9575245046099,112.36585324356888,38.814878863874,138.8079045373565,0.0,1195.83990100297,1.0179217270661463,0.0
18a29anos,3,3221,9503,1278.256907792611,578.0,1706.5362732939248,285.0,1102.0,3.0,6774.0,1.3350495216496803,0.0
1Baldeacao,3,12724,0,6412.941571979846,3994.0480423849017,6846.641993138694,1293.65268940492,9798.073201147055,0.0,43097.764745,1.0676289369380536,0.0
2a5SalariosMinimos,3,3221,9503,1148.9307668425954,659.0,1270.1120606477468,442.0,1317.0,5.0,4826.0,1.1054731036041212,0.0
30a39anos,3,3221,9503,1490.2385904998448,853.0,1755.9144477430957,516.0,1751.0,1.0,6818.0,1.178277397281827,0.0
40a49anos,3,3221,9503,659.4212977336231,491.0,603.2789492604558,266.0,782.0,1.0,2266.0,0.9148611840925915,0.0
50a64anos,3,3221,9503,373.92704129152435,312.0,311.4021664530427,117.0,492.0,0.0,2081.0,0.8327885712075703,0.0
5a10SalariosMinimos,3,3221,9503,1232.1161130083824,649.0,1581.286376261289,307.0,1259.0,0.0,6249.0,1.2833907125850006,0.0
AreaConstruida,3,12724,0,10770.548176674001,5010.0,45972.74625336727,1475.5,9850.25,0.0,4315545.0,4.268375713033009,0.0
AreaOcupada,3,12724,0,29807.404844482302,4889.0,300235.6944346799,2347.0,13265.0,0.0,25806384.0,10.0725204358157,0.0
AreadaQuadra,3,12724,0,78159.10021512331,10452.5,1723096.7390957212,5340.75,26911.5,43.0,109349960.0,22.046015554850417,0.0
Ate2SalariosMinimos,3,3221,9503,433.4458242781745,262.0,442.1234890787145,94.0,572.0,0.0,1661.0,1.0200201831797344,0.0
Brasileira,3,3221,9503,3830.7583048742626,2361.0,4205.833319106049,1540.0,3761.0,5.0,16410.0,1.0979114275506603,0.0
CA,3,12724,0,0.5807185160820516,0.5414696518032737,0.6649903760259709,0.16331539793387068,0.82360213707294,0.0,13.509781357882623,1.1451165368593348,0.0
Caminhada,3,12724,0,18111.907547423776,15217.71142913829,13326.605293932802,7952.065806129222,24433.127925340912,0.0,69010.91864267632,0.7357924756980315,0.0
ComercioServicos,3,12724,0,35.44624331971078,2.0,123.2668119440896,0.0,11.0,0.0,1871.0,3.477570551899472,0.0
ComercioServicos_pct,3,12724,0,0.1579102483495756,0.04,0.26117412950336905,0.0,0.18,0.0,1.0,1.6539403378379336,0.0
ConcentracaoAreaVerde,3,12724,0,0.054228230116315626,0.0,2.7780506183032583,0.0,0.0,0.0,156.0,51.22886386563864,0.0
ConcentracaoBOs,3,12724,0,575140.5646023264,0.0,27372353.021816835,0.0,223.75,0.0,1760492160.0,47.59245775116401,0.0
ConcentracaoIES,3,12724,0,43.53670229487582,0.0,1296.7986698833727,0.0,0.0,0.0,54720.0,29.78633202625462,0.0
ConcentracaoPatrimonioHistorico,3,12724,0,52.52043382584093,0.0,725.4542108013904,0.0,0.0,0.0,34560.0,13.812799285074734,0.0
DeslocamentoBicicleta,3,12724,0,298.3433607071241,0.0,677.6383714943071,0.0,247.6127956018,0.0,4651.866852029333,2.2713371931193302,0.0
DeslocamentoCaminhada,3,12724,0,11578.142585906446,8116.107800631628,10416.56885170543,4333.182006497887,15334.571034,0.0,56957.19017,0.8996752954472207,0.0
DeslocamentoTansporteColetivo,3,12724,0,20154.135273133765,13755.060349447724,17887.804088289955,5200.51725537335,30837.94593202354,123.06280457332302,94149.92327,0.8875500658237163,0.0
DeslocamentoVeiculoIndividual,3,12724,0,12853.05296338306,9877.812755957071,9796.771507489786,7523.77404048239,15681.791362367416,409.0542324410381,67679.57848,0.7622135795596358,0.0
DestinoMotivoEducacao,3,12724,0,5934.4416543835505,4905.816939914188,5415.223516965172,2240.0173868589222,7826.297502506047,151.3606176067628,56639.752648,0.9125076683440216,0.0
DestinoMotivoOutros,3,12724,0,12786.061772514302,10896.6109165815,8863.039579142793,6870.550833346082,17148.010167,512.2908836765743,54556.93803,0.693179787242646,0.0
DestinoMotivoResidencia,3,12724,0,17761.391518979184,14048.008121925006,12247.157525217299,9242.854937577382,27747.19560742902,0.0,67704.7503564049,0.6895381767881433,0.0
DestinoMotivoTrabalhoComercioServico,3,12724,0,13342.28122538079,7419.788132415524,17810.383554827677,4256.307673009373,14658.101381,214.5315005272488,123277.516297,1.334882937480533,0.0
DestinoMotivotrabalhoindustria,3,12724,0,1294.3380882241206,694.9419685068633,1968.1690250831023,347.2226422050676,1509.076405,0.0,16280.110177,1.520598862839231,0.0
DistanciaAceleradoraIncubadora,3,12724,0,47.41286910921596,0.0,93.19377538013715,0.0,22.064070049195,0.0,349.895995158399,1.9655797493601257,0.0
DistanciaAreasVerdes,3,12724,0,295.34103609913666,0.0,596.2022522814804,0.0,144.348452290559,0.0,4064.09721031786,2.0186908671958275,0.0
DistanciaPatrimonioHistorico,3,12724,0,89.12365027577226,0.0,260.2528751148675,0.0,2.2391397296005e-09,0.0,3003.09778623376,2.9201325833218896,0.0
DistanciaStartup,3,12724,0,28.596909421393477,0.0,58.72816618908198,0.0,0.0,0.0,199.723434322718,2.0536543066135384,0.0
