epoch,val_loss,val_accuracy,accuracy,balanced_accuracy,recall_macro,f1_macro,kappa,mcc,auc_macro_ovr,auc_micro_ovr,pseudo_r2_mcfadden,pseudo_r2_tjur_macro
29,0.0954313650727272,0.9716200232505798,0.9716200236499803,0.9378748358275986,0.9378748358275986,0.8759192784659716,0.8721030526066418,0.8764086322573695,0.998087534413838,0.9991631099644402,0.8341600298881531,0.9067712724208832
30,0.09432297945022583,0.9709516763687134,0.970951654641737,0.9497255514449193,0.9497255514449193,0.8831584352307079,0.8698497450823488,0.8747147199648451,0.9983557254187996,0.9991926192385652,0.8365186750888824,0.9187076836824417
31,0.08978420495986938,0.9732481241226196,0.9732481020033933,0.9487428185028397,0.9487428185028397,0.8865577420766642,0.8791570874503133,0.883247566012732,0.9983887909536094,0.9992709191672633,0.8467101454734802,0.917626366019249
32,0.0944647341966629,0.9721341729164124,0.9721341536563213,0.9455405113451811,0.9455405113451811,0.8825845546289549,0.8745176885781744,0.8789085856450911,0.9981940764359298,0.9991757534396409,0.8358775079250336,0.9141297191381454
33,0.09429406374692917,0.971500039100647,0.9715000599818341,0.9424202403743409,0.9424202403743409,0.8783790683556102,0.871764121139456,0.8762057120256312,0.9981838159646268,0.999184710935585,0.8361110687255859,0.9119774103164673
34,0.09287204593420029,0.9721341729164124,0.9721341536563213,0.9446050285220771,0.9446050285220771,0.8801724560904178,0.8743789467864946,0.8786374776962118,0.9982211931032815,0.9992108872574039,0.8391973078250885,0.9133995026350021
35,0.09489323943853378,0.9716371893882751,0.9716371613168583,0.9446580222804057,0.9446580222804057,0.8815094249033383,0.8724943782523168,0.8770460643895295,0.9982494355370035,0.9991787339523958,0.8344555348157883,0.9146357774734497
36,0.09197667241096497,0.9725968837738037,0.972596870662028,0.9436214403199839,0.9436214403199839,0.8811714628137677,0.8762690460014037,0.8803890533917792,0.9982545628965537,0.9992287460547638,0.8409973978996277,0.9135753363370895
37,0.09281664341688156,0.9714314937591553,0.971431509314322,0.9449769633029588,0.9449769633029588,0.8799511678200064,0.8715890315654589,0.8761233262955974,0.9982733771046501,0.9992090121321415,0.8389891237020493,0.9150231927633286
38,0.0947226881980896,0.9714657664299011,0.971465784648078,0.9424194568657791,0.9424194568657791,0.8805517735657808,0.871771434092143,0.876369198792544,0.9982264820799783,0.9991757369924619,0.8345422595739365,0.9127849042415619
39,0.0917649120092392,0.9720827341079712,0.9720827406556871,0.9496545092784451,0.9496545092784451,0.8840626919779516,0.8743433929964903,0.8787520028860919,0.9983328465897391,0.9992282275770239,0.8411923050880432,0.9180136024951935
40,0.08982919901609421,0.9729053378105164,0.9729053486658327,0.9537409821386245,0.9537409821386245,0.8899542593170758,0.8779609372237156,0.8823278878000479,0.9984566427598801,0.9992592281599497,0.8455217927694321,0.9213206768035889
41,0.09372258931398392,0.971345841884613,0.9732481020033933,0.9487428185028397,0.9487428185028397,0.8865577420766642,0.8791570874503133,0.883247566012732,0.9983887909536094,0.9992709191672633,0.8467101454734802,0.917626366019249
