Unnamed: 0,SQ,Ano,densidade_hec,ConcentracaoBOs,EstagioClusterizacao,Startups,UsoeOcupacao,EconomiaUrbana,Inovacao,MobilidadeUrbana,Usolocal,DinamicaOcupacao,SQ,Ano,EstagioClusterizacao,Predicted_Class,Class_0_Prob,Class_1_Prob,Class_2_Prob,Class_3_Prob
9941,066524,2025,159.653008079142,990.0,0,-3969.369956144581,-61.40759252103926,8469.948218547233,-45.91071870220799,-1637.546730539354,-55.56758051169714,-60.7274244366131,066524,2025,0,0,0.99561834,0.0043817298,6.5720064e-12,2.9710965e-12
9942,066525,2025,214.734287524284,14469.0,1,-4936.038633296788,-58.939327437605705,8469.948218547233,297.3757297660104,-56231.50744783721,-59.05744927955504,-60.56768533939928,066525,2025,1,1,0.0012914098,0.99870205,6.5819663e-06,1.2749931e-08
9943,066526,2025,200.328856854522,326784.0,1,-5081.425562718648,-62.0680026022449,8469.948218547233,408.9255100527601,-56230.30666661382,-60.994130886525575,-57.08141603261442,066526,2025,1,1,0.016488766,0.983511,3.005695e-07,1.7860309e-08
9944,066527,2025,85.9225733407707,616.0,0,-3356.419042023793,-62.14436311073507,6344.492614581404,-87.78165629899536,-50953.46066238047,-55.116314918374194,-59.73865992187004,066527,2025,0,0,0.99970007,0.00029995907,8.3057266e-14,3.2461376e-13
9945,066528,2025,54.4976854119505,4720.0,0,-3207.311138622073,-64.57593607906347,6344.492614581404,50.24501923153957,-50952.022406465,-55.88374218173963,-58.72565441411559,066528,2025,0,0,0.9998479,0.00015213252,1.1621208e-14,1.0529636e-13
9946,066529,2025,8.40566189082802,24120.0,0,-3499.362844513926,-75.10976030169567,8469.948218547233,-252.37875297978576,-1631.8708595040953,-62.69661060304358,-54.73345426026194,066529,2025,0,0,0.9994148,0.00058525515,5.1213607e-13,7.350802e-13
9947,066530,2025,169.9495420539755,70328.0,0,-3930.2941417054944,-55.02616532079068,6344.492614581404,-627.5894689843985,-50957.13139984841,-52.460535844727296,-58.69129364870815,066530,2025,0,0,0.99532783,0.004672127,1.005869e-10,5.569404e-12
9948,066531,2025,129.622920133418,403.0,0,-3862.531060892538,-55.43271991134946,6344.492614581404,-584.9788017567876,-50957.01794991965,-52.68645389997571,-61.7301506397573,066531,2025,0,0,0.9971553,0.0028446987,3.7258936e-11,3.9330444e-12
9949,066532,2025,54.7229200087065,16.0,0,-3963.0522229931626,-74.6490656764955,8469.948218547233,45.01861562619456,-1633.9455223810655,-64.4090017634383,-59.73865992187004,066532,2025,0,0,0.9967789,0.003221157,2.058465e-12,1.92807e-12
9950,066533,2025,54.7229200087065,16.0,0,-3828.519966476816,-73.94445190304009,8469.948218547233,-83.10860934426569,-1633.9455223810655,-63.74058911092284,-60.73863877998674,066533,2025,0,0,0.99769235,0.002307705,3.1069613e-12,2.6699012e-12
9951,066534,2025,54.7229200087065,432.0,0,-3855.841303962032,-73.45367475611499,8469.948218547233,-151.5280149539883,-1633.9455223810655,-63.3390971438499,-59.73129754887929,066534,2025,0,0,0.9967662,0.0032337646,7.3454055e-12,3.2426065e-12
9952,066535,2025,54.7229200087065,507.0,0,-3908.926095974876,-73.31796848336407,8469.948218547233,-171.97004597550062,-1633.9455223810655,-63.2025186891996,-61.7160987620702,066535,2025,0,0,0.99516016,0.004839862,1.4956146e-11,3.7215014e-12
9953,066536,2025,54.7229200087065,1209.0,0,-3993.168969392664,-73.3576835660142,8469.948218547233,-157.68944690839044,-1633.9455223810655,-63.24253281549919,-58.72407539092617,066536,2025,0,0,0.99192274,0.008077305,2.5829023e-11,3.6280935e-12
9954,066537,2025,54.7229200087065,561.0,0,-4015.161731717846,-73.91458001906484,8469.948218547233,-65.76579143288882,-1633.9455223810655,-63.7547072949459,-60.73099216289382,066537,2025,0,0,0.9933407,0.0066593387,1.0842606e-11,2.7775935e-12
9955,066538,2025,54.7229200087065,312.0,0,-3998.477528263168,-74.25651703240493,8469.948218547233,-10.609254385465192,-1633.9455223810655,-64.07705048613579,-55.71144941316764,066538,2025,0,0,0.99515754,0.004842389,4.9360663e-12,2.317427e-12
9956,066539,2025,75.8290384483359,6144.0,0,-4114.394157021424,-72.7879515140024,8469.948218547233,-49.02312852810951,-1634.9730043145246,-63.7906800979219,-60.72854981841374,066539,2025,0,0,0.98550344,0.014496562,3.0174616e-11,2.4781121e-12
9957,066540,2025,75.8290384483359,836.0,0,-4177.317446213604,-72.77773055564795,8469.948218547233,-56.45831217340742,-1634.9730043145246,-63.71237869541631,-55.72423764587772,066540,2025,0,0,0.9734433,0.026556721,7.1698994e-11,2.2705433e-12
9958,066541,2025,143.693720952819,360.0,0,-4256.838930748667,-71.42274493901733,8469.948218547233,-72.84620773288361,-1635.9425410374097,-63.53953831571423,-60.73628321690755,066541,2025,0,0,0.9350668,0.064933136,3.0178765e-10,2.395348e-12
9959,066542,2025,53.6294874796991,1472.0,0,-4291.638966525678,-71.35786258312562,8469.948218547233,-177.8149371739521,-1635.391216044358,-62.87509694810687,-60.727322720174335,066542,2025,0,0,0.83045924,0.16954084,2.0956084e-09,2.8813718e-12
9960,066543,2025,148.74844158822,756.0,0,-4216.583902762177,-69.18334674907186,8469.948218547233,-341.339233367856,-1636.427870128522,-61.94073782102726,-61.731829656038016,066543,2025,0,0,0.83622926,0.16377072,6.838133e-09,7.36218e-12
9961,066544,2025,88.1402915582439,1159.0,0,-4097.778917526399,-68.36457244117193,8469.948218547233,-554.9154901136869,-1635.9745657787134,-60.69476669464749,-61.72450659880754,066544,2025,0,0,0.9117859,0.08821407,1.6518023e-08,3.0602777e-11
9962,066545,2025,88.1402915582439,5372.0,0,-3922.896406502149,-67.18874734808131,8469.948218547233,-758.0728047299039,-7161.213338523652,-59.594875033036175,-61.67780002959572,066545,2025,0,0,0.9970866,0.0029134566,5.5261875e-11,4.7359295e-12
9963,066546,2025,88.1402915582439,1100.0,0,-4017.436614380423,-68.11036793833816,8469.948218547233,-610.495512283645,-1635.9745657787134,-60.462335496861584,-60.728068038452086,066546,2025,0,0,0.98343223,0.016567834,9.77811e-10,1.1745857e-11
9964,066547,2025,53.6294874796991,1320.0,0,-4134.496497259759,-70.0588823504741,8469.948218547233,-401.6865270110079,-1635.391216044358,-61.66699115568152,-60.72655959759121,066547,2025,0,0,0.8964236,0.10357643,7.3291746e-09,1.5639885e-11
9965,066548,2025,53.6294874796991,1476.0,0,-4215.251813708601,-71.18156273980645,8469.948218547233,-214.8963707159519,-1635.391216044358,-62.733817834607066,-55.731747604985486,066548,2025,0,0,0.9187271,0.081272915,8.656784e-10,3.5048318e-12
9966,066549,2025,53.6294874796991,910.0,0,-4075.3016812562537,-70.2913461636112,8469.948218547233,-377.49824516683634,-1635.391216044358,-61.88782534253073,-61.72566540639054,066549,2025,0,0,0.9521033,0.047896646,2.031371e-09,1.4590712e-11
9967,066550,2025,53.6294874796991,812.0,0,-4015.2268353696495,-70.31387302347146,8469.948218547233,-381.9112774186178,-1635.391216044358,-61.91758026070703,-60.733063408712646,066550,2025,0,0,0.9745252,0.025474751,8.5143625e-10,1.42125626e-11
9968,066551,2025,93.6312922065383,837.0,0,-4014.65290108966,-70.00898137322227,8469.948218547233,-502.28171835831336,-1634.972710076312,-61.17913822775972,-60.72504249884504,066551,2025,0,0,0.97720385,0.022796173,1.3409315e-09,1.6397486e-11
9969,066552,2025,93.6312922065383,936.0,0,-3947.215274962168,-69.90644496238531,8469.948218547233,-528.0912713541015,-1634.972710076312,-61.09120594045355,-60.72652798724575,066552,2025,0,0,0.99194145,0.0080585675,2.1548428e-10,7.86004e-12
9970,066553,2025,93.6312922065383,1080.0,0,-3934.1233961009902,-69.15840862557961,8469.948218547233,-641.6277905167228,-1634.972710076312,-60.38741680124151,-58.73247315585961,066553,2025,0,0,0.9953625,0.0046374216,9.912765e-11,5.4720386e-12
9971,066554,2025,93.6312922065383,1479.0,0,-3822.722605977665,-68.45180037503272,8469.948218547233,-765.8779120401318,-1634.972710076283,-59.72584243898271,-59.72692598419487,066554,2025,0,0,0.9984302,0.0015698367,1.9475596e-11,3.6631826e-12
9972,066555,2025,93.6312922065383,272.0,0,-3852.4037769901006,-68.99161270350676,8469.948218547233,-682.3539124524325,-1634.972710076312,-60.227038571578,-61.73470949968189,066555,2025,0,0,0.9979144,0.0020855712,2.5189937e-11,3.455403e-12
9973,066556,2025,93.6312922065383,330.0,0,-3775.363851645287,-68.6800350960483,8469.948218547233,-739.9725302541646,-1634.972710076312,-59.94302669043085,-61.7318993145415,066556,2025,0,0,0.9986879,0.0013121114,1.3306466e-11,3.277426e-12
9974,066557,2025,93.6312922065383,336.0,0,-3708.97172181078,-68.48787472340852,8469.948218547233,-777.0139975688164,-1634.972710076312,-59.76789460003052,-61.73293542451787,066557,2025,0,0,0.99903774,0.00096224324,8.580976e-12,3.0993587e-12
9975,066558,2025,48.0169132492592,567.0,0,-3646.192617578687,-69.51488958989097,8469.948218547233,-802.0072422546515,-1633.9582131375792,-59.65263816267824,-61.72910001965868,066558,2025,0,0,0.9992606,0.00073940173,5.69794e-12,2.7803513e-12
9976,066559,2025,48.0169132492592,5822.0,0,-3597.3511118504875,-69.04934660161643,8469.948218547233,-875.6082215104295,-3670.360579244123,-59.23463260294804,-59.70823028217797,066559,2025,0,0,0.9994344,0.0005655292,4.2465636e-12,2.7470118e-12
9977,066560,2025,48.0169132492592,33.0,0,-3615.173412577208,-70.26866595895825,8469.948218547233,-731.3433036316314,-1633.9582131375792,-60.11036677260549,-60.72944330748582,066560,2025,0,0,0.99929583,0.000704163,4.2635847e-12,2.3363635e-12
9978,066561,2025,48.0169132492592,368.0,0,-3664.7948513022175,-70.77797829527492,8469.948218547233,-601.7421931053368,-1633.9582131375646,-60.82265778076227,-57.71091462799723,066561,2025,0,0,0.9990495,0.00095053663,4.9869353e-12,2.0846766e-12
9979,066562,2025,48.0169132492592,1430.0,0,-3801.200990970401,-70.95648444438783,8469.948218547233,-559.9540290690973,-1633.9582131375792,-61.01002559776768,-61.7248852340682,066562,2025,0,0,0.99802077,0.001979242,1.7240341e-11,2.8943748e-12
9980,066563,2025,119.878589440693,2346.0,0,-3823.480514486565,-71.21120518056279,8469.948218547233,-468.9607880892973,-1634.2217329012492,-61.53203403130159,-61.72346947732916,066563,2025,0,0,0.9973695,0.0026304752,2.320392e-11,3.663656e-12
9981,066564,2025,119.878589440693,680.0,0,-3894.28698216535,-71.26827163462528,8469.948218547233,-454.51720205047513,-1634.2217329012492,-61.57655370065885,-60.72545469346139,066564,2025,0,0,0.9950622,0.004937847,6.9973104e-11,5.920622e-12
9982,066565,2025,119.878589440693,154.0,0,-3936.556785369103,-71.60168018107083,8469.948218547233,-398.1961628008901,-1634.2217329012492,-61.88091966506877,-60.7358482161474,066565,2025,0,0,0.990991,0.009009043,1.7364832e-10,1.0056721e-11
9983,066566,2025,119.878589440693,828.0,0,-3957.844635072679,-72.10994690383521,8469.948218547233,-313.6888034805413,-1634.2217329012492,-62.362408349468254,-60.72991311270487,066566,2025,0,0,0.9892402,0.010759756,1.474063e-10,9.021406e-12
9984,066567,2025,119.878589440693,306.0,0,-3886.726516923798,-72.09926273044746,8469.948218547233,-321.8074658364237,-1634.2217329012492,-62.35459360897838,-61.725880065147415,066567,2025,0,0,0.9945391,0.0054608565,5.0253475e-11,7.1034498e-12
9985,066568,2025,119.878589440693,705.0,0,-3827.298366587132,-71.95940909334466,8469.948218547233,-347.0247504315655,-1634.2217329012492,-62.23545661568315,-60.72800656159865,066568,2025,0,0,0.99680567,0.0031943943,2.2102747e-11,4.8183723e-12
9986,066569,2025,48.0169132492592,192.0,0,-3718.052294628757,-72.02007620697746,8469.948218547233,-402.9071339652198,-1633.9582131375792,-61.9574810743446,-55.72954901690229,066569,2025,0,0,0.9984962,0.0015038779,6.2171527e-12,2.2395477e-12
9987,066570,2025,8.40566189082802,76.0,0,-3745.3072066782415,-75.7839689261816,8469.948218547233,-170.52204133881082,-1631.8708595040953,-63.268148700279056,-57.73870220563662,066570,2025,0,0,0.99782395,0.0021760925,4.5505696e-12,3.3940385e-12
9988,066571,2025,10.7944230403518,153.0,0,-3521.711981125348,-80.2233575026624,8469.948218547233,277.2290607086361,-1632.520180761392,-67.89375527036319,-60.72944330748582,066571,2025,0,0,0.99963236,0.00036764616,3.342112e-14,3.1266816e-13
9989,066582,2025,10.7944230403518,2360.0,0,-3798.5491816997446,-77.90480735825433,8469.948218547233,379.70534380539607,-1632.520180761392,-65.90166710408373,-61.71487506356046,066582,2025,0,0,0.9993948,0.00060525344,2.2584267e-14,1.3111627e-13
9990,066583,2025,205.310884527938,1896.0,0,-3679.195821129114,-78.21230079754207,6344.492614581404,251.98124878264343,-91444.1591186191,-66.11576167943596,-59.71101569167431,066583,2025,0,0,0.99956733,0.00043263147,4.10438e-14,2.1027045e-13
9991,066584,2025,205.310884527938,1012.0,0,-3752.461005579913,-77.83794716452428,6344.492614581404,323.15936088085505,-84184.42495995636,-65.74740448150376,-61.71925707906804,066584,2025,0,0,0.9995309,0.00046908518,2.832531e-14,1.4330774e-13
9992,066585,2025,205.310884527938,288.0,0,-3820.9339973635433,-77.50971051705515,6344.492614581404,390.519391500957,-59925.72994619259,-65.43181195133707,-61.728046992226005,066585,2025,0,0,0.9994154,0.0005846722,2.4346714e-14,1.1402595e-13
9993,066586,2025,265.120692915913,520.0,0,-3873.4691556753232,-76.48568634480927,6344.492614581404,439.71025433623504,-70816.15908865459,-64.96810445201481,-61.72299456075617,066586,2025,0,0,0.99938226,0.00061770616,1.9345753e-14,6.5549284e-14
9994,066587,2025,203.949061053947,1120.0,0,-3907.244210765221,-75.81895283809132,6344.492614581404,473.5871126967952,-73458.80302479042,-64.58062426135578,-60.72477184902031,066587,2025,0,0,0.9992812,0.00071875274,1.6241179e-14,4.7209774e-14
9995,066588,2025,206.267600438765,1360.0,0,-3931.684505150017,-75.21812516132499,6344.492614581404,502.4028916772252,-72173.07957349412,-64.17073789987406,-61.72024153248227,066588,2025,0,0,0.99922526,0.00077468716,1.41927096e-14,3.6326505e-14
9996,066589,2025,217.119486097555,1155.0,0,-3951.0905735906754,-73.89463193622962,6344.492614581404,530.2570324332075,-74311.45909815529,-63.78771783864341,-60.72895917084925,066589,2025,0,0,0.99920815,0.0007918741,1.16418055e-14,2.6373738e-14
9997,066590,2025,217.119486097555,960.0,0,-3968.754703488791,-73.49222952875448,6344.492614581404,560.5524689466408,-75776.72802269654,-63.4022487709619,-61.729638876070254,066590,2025,0,0,0.999166,0.0008340107,1.0003793e-14,1.9925983e-14
9998,066591,2025,217.119486097555,1450.0,0,-3983.032798389311,-73.10628337784124,6344.492614581404,591.7221659840741,-73998.19470739129,-63.02129334567015,-61.72908302921934,066591,2025,0,0,0.99913895,0.00086099294,8.162301e-15,1.5351473e-14
9999,066592,2025,265.120692915913,720.0,0,-3784.8054153380126,-76.65623811316982,6344.492614581404,350.7926193747621,-101564.2639051818,-65.12470661854164,-61.72522430544862,066592,2025,0,0,0.99960214,0.00039791258,1.7898189e-14,7.595838e-14
10000,066593,2025,203.949061053947,690.0,0,-3809.3308128218623,-76.01014767320575,6344.492614581404,377.99011081906,-101564.49258364733,-64.75305100566808,-61.73114211717836,066593,2025,0,0,0.9995727,0.00042727773,1.4524797e-14,6.148406e-14
10001,066594,2025,206.267600438765,570.0,0,-3831.924608622959,-75.41184246975757,6344.492614581404,407.89171667823416,-101564.6503539981,-64.3480443425739,-61.73010635895944,066594,2025,0,0,0.99956197,0.0004380809,1.206365e-14,4.755657e-14
10002,066595,2025,206.267600438765,330.0,0,-3850.463570717156,-75.02002538154366,6344.492614581404,437.47161966065255,-101564.6503539981,-63.96940729000172,-61.72187698617395,066595,2025,0,0,0.99955827,0.00044166195,9.6963e-15,3.6056925e-14
10003,066596,2025,189.037707622557,527.0,0,-3866.321146359137,-74.38803603970979,6344.492614581404,468.45368581257,-101564.86192964124,-63.59210775008938,-61.73042848240426,066596,2025,0,0,0.99955636,0.00044363397,7.269109e-15,2.6259277e-14
10004,066597,2025,189.037707622557,832.0,0,-3879.269366649379,-73.98260261755466,6344.492614581404,500.7421544060642,-101564.86192964124,-63.213449067392105,-61.72971484763015,066597,2025,0,0,0.99956435,0.00043565943,5.4444165e-15,1.8993821e-14
10005,066598,2025,265.120692915913,527.0,0,-3693.586216503747,-76.85614755919968,6344.492614581404,260.9046019468044,-101564.2639051818,-65.30847947103597,-61.724491767582286,066598,2025,0,0,0.99960333,0.000396721,3.5430314e-14,1.5314036e-13
10006,066599,2025,203.949061053947,640.0,0,-3715.488197776644,-76.211472360526,6344.492614581404,288.0052960384244,-101564.49258364733,-64.93855567066223,-61.726348625263256,066599,2025,0,0,0.9995975,0.00040254663,2.766894e-14,1.3273227e-13
10007,066600,2025,251.815807349839,176.0,0,-3999.92003968463,-74.25196154831983,8469.948218547233,565.801778097172,-1634.3415230413957,-64.36965882296411,-61.732618010010405,066600,2025,0,0,0.998811,0.0011889514,1.7923498e-14,3.1295916e-14
10008,066601,2025,251.815807349839,2592.0,0,-4083.396123392152,-73.58395186534831,8469.948218547233,651.9015416978511,-1634.3415230413957,-63.73647049331802,-61.72572868593784,066601,2025,0,0,0.99815196,0.0018479932,1.3354412e-14,1.4866614e-14
10009,066602,2025,150.558296994493,1470.0,0,-4035.154967664315,-73.21907204503293,8469.948218547233,606.7240449607518,-1634.672604048537,-63.74750490644035,-61.72492783032845,066602,2025,0,0,0.99860007,0.0013999703,1.3275768e-14,2.128912e-14
10010,066603,2025,150.558296994493,12960.0,0,-4141.535767935198,-71.17406820178563,8469.948218547233,724.8711465509925,-1634.672604048537,-62.97685084190515,-59.24269806147935,066603,2025,0,0,0.99714655,0.0028535111,1.0676585e-14,7.800229e-15
10011,066604,2025,155.901779576089,374.0,1,-4683.588718977865,-65.32739665846955,8469.948218547233,-22.70146645380601,-56228.96424806643,-62.36888706228476,-59.73436674673259,066604,2025,1,1,0.010176877,0.9898078,1.533444e-05,3.35427e-10
10012,066605,2025,155.901779576089,35.0,1,-4637.979882608501,-65.06525920080847,8469.948218547233,-63.4248355983259,-56228.96424806643,-62.11311730831111,-61.73754434431909,066605,2025,1,1,0.02319814,0.9767982,3.627691e-06,5.8865114e-11
10013,066606,2025,183.1172799477,1053.0,0,-4110.749603615108,-57.679383282292335,8469.948218547233,-266.0845349728447,-1639.8507789338037,-54.55244106171872,-61.72871121234928,066606,2025,0,0,0.9653748,0.034625225,5.1064125e-10,6.8126962e-12
10014,066607,2025,183.1172799477,1768.0,0,-4172.156445723403,-57.573313321085976,8469.948218547233,-303.2517000877838,-1639.8507789338037,-54.46286006747288,-57.724533395078026,066607,2025,0,0,0.92031926,0.07968069,2.0668578e-09,7.2746206e-12
10015,066608,2025,62.1888368206692,1216.0,0,-2820.93378807077,-66.68005765968486,6344.492614581404,195.35446622204404,-50951.07032099308,-56.799645820415606,-55.71712691781587,066608,2025,0,0,0.99996626,3.377441e-05,4.4119212e-16,1.142085e-14
10016,066609,2025,62.1888368206692,78.0,0,-2853.2968304921646,-66.44986560281438,6344.492614581404,162.77106844569266,-50951.07032099308,-56.607307875851305,-60.73402916465089,066609,2025,0,0,0.99996054,3.9433635e-05,6.812352e-16,1.525314e-14
10017,066610,2025,242.948547850726,1824.0,0,-4339.956383561901,-57.33419180780228,8469.948218547233,-228.7603603543223,-1640.620330102276,-55.07431201993869,-61.70972326155093,066610,2025,0,0,0.65073824,0.34926173,1.1736197e-08,3.9711745e-12
10018,066611,2025,232.083966697634,290.0,0,-3644.9840104707446,-65.71069848235166,6344.492614581404,308.7411612794326,-101566.8383400336,-57.37009208943597,-61.73032101771632,066611,2025,0,0,0.99971277,0.0002872279,1.7431867e-14,1.0625936e-13
10019,066612,2025,232.083966697634,320.0,0,-3663.3443935286577,-65.90164118553231,6344.492614581404,342.0625489902825,-101566.8383400336,-57.56203132584043,-61.73019492055516,066612,2025,0,0,0.9997205,0.00027941196,1.3598656e-14,8.5484944e-14
10020,066613,2025,189.750339410657,176.0,0,-3773.164879419176,-64.47195684302312,6344.492614581404,254.19842372912808,-101567.67165891708,-57.114794945137255,-61.73599745222312,066613,2025,0,0,0.9994443,0.0005556613,4.8231665e-14,1.7433478e-13
10021,066614,2025,199.07377122554,3168.0,1,-4549.587674453383,-56.52537436020131,8469.948218547233,165.96295058495707,-56233.49372619194,-58.86826714663357,-61.710493064363696,066614,2025,1,1,0.16843988,0.83156013,4.5193907e-08,7.338619e-12
10022,066615,2025,91.2701351322455,529.0,1,-4972.345530968216,-66.93157068824715,8469.948218547233,193.55565965093228,-56228.24552313416,-63.09796971977104,-61.73264472847647,066615,2025,1,1,0.001293166,0.9986987,8.084187e-06,1.666951e-08
10023,066616,2025,125.705731774588,893.0,0,-3467.909141889103,-68.22475700380016,6344.492614581404,504.75991547990793,-101565.62910254885,-58.45098754620747,-61.723368780372674,066616,2025,0,0,0.9998894,0.000110596404,1.5002217e-15,2.3686145e-14
10024,066617,2025,125.705731774588,690.0,0,-3454.2143387229644,-67.95179492552134,6344.492614581404,463.8761803209452,-101565.62910254885,-58.18554987864188,-61.72565496372279,066617,2025,0,0,0.9998803,0.00011972718,2.2222953e-15,3.3277875e-14
10025,066618,2025,125.705731774588,588.0,0,-3436.028564573111,-67.73080904163598,6344.492614581404,428.1449200342984,-101565.62910254885,-57.97868849910274,-61.71300532963571,066618,2025,0,0,0.9998735,0.00012646457,3.101923e-15,4.4959523e-14
10026,066619,2025,125.705731774588,612.0,0,-3417.39676743521,-67.5147323990825,6344.492614581404,392.32263055158296,-101565.62910254885,-57.77504627896978,-61.730043445688366,066619,2025,0,0,0.9998658,0.00013418104,4.3458868e-15,6.0407164e-14
10027,066620,2025,125.705731774588,650.0,0,-3408.0915603294675,-67.25936139697217,6344.492614581404,349.60887068179204,-101565.62910254885,-57.535390967914005,-61.73176071574335,066620,2025,0,0,0.9998486,0.00015134078,6.6955346e-15,8.238307e-14
10028,066621,2025,77.4011234605132,864.0,0,-3839.537703945574,-60.015663603186056,6344.492614581404,-215.52264823419205,-50954.75809218839,-54.54202331669607,-61.733200143151365,066621,2025,0,0,0.9962154,0.0037845836,1.568849e-11,4.6040008e-12
10029,066622,2025,85.9225733407707,2976.0,0,-3605.394576806893,-61.672351727112215,6344.492614581404,-164.55056893222536,-50953.46066238047,-54.72239493202235,-59.72918849687601,066622,2025,0,0,0.99900776,0.0009922629,1.142749e-12,1.4748892e-12
10030,066623,2025,201.26692062678,2484.0,0,-3545.2450409952967,-65.51070941173242,6344.492614581404,237.90456938776677,-101566.58929606422,-56.94142665703856,-59.717714656398805,066623,2025,0,0,0.9997025,0.00029750317,2.9719113e-14,1.7900236e-13
10031,066624,2025,143.622369516518,5246.0,0,-4178.372112231311,-62.506958632120686,8469.948218547233,-233.61023386879424,-56229.41850096651,-60.20557687752412,-60.72659144991025,066624,2025,0,0,0.93908495,0.0609151,6.734234e-10,3.729058e-12
10032,066625,2025,123.1741887012,153.0,1,-4683.589831064239,-65.50072898707356,8469.948218547233,-72.27272286948028,-56228.75527240167,-62.3093960154016,-61.72954960352411,066625,2025,1,1,0.008944794,0.99103373,2.152858e-05,3.160881e-10
10033,066626,2025,485.648851399872,896.0,0,-4117.557019384075,-73.83887543856059,8469.948218547233,681.8537329053318,-1634.3678031203308,-63.99746246459264,-61.7270876458984,066626,2025,0,0,0.9978715,0.0021284157,1.6172488e-14,7.457113e-15
10034,066627,2025,485.648851399872,270.0,0,-4081.789362135266,-74.06413841606937,8469.948218547233,648.2291962339161,-1634.3678031203308,-64.23382083466802,-61.72907060074052,066627,2025,0,0,0.99834025,0.0016597037,1.6361602e-14,9.922583e-15
10035,066628,2025,269.197669425606,208.0,0,-4251.069120040355,-74.2258162499977,8469.948218547233,242.6834477237112,-1635.155834003148,-65.3415137543666,-61.72152286826575,066628,2025,0,0,0.9760134,0.023986537,1.0863595e-11,6.120515e-13
10036,066629,2025,345.308696605358,52.0,0,-4117.76715442714,-74.7698457588329,8469.948218547233,145.59830156880798,-1634.5481122911006,-64.92207268261748,-61.73401990185299,066629,2025,0,0,0.99231344,0.007686615,5.296045e-12,1.153026e-12
10037,066630,2025,387.039650662782,228.0,0,-4188.606870201564,-74.05520530770178,8469.948218547233,597.5893433248596,-1634.7802957332751,-64.74035614046342,-61.70656494465777,066630,2025,0,0,0.9948442,0.0051557864,9.723892e-14,2.6758027e-14
10038,066631,2025,230.257801372512,2048.0,0,-4166.003201288436,-75.14272698238187,8469.948218547233,453.981003108235,-1634.5422842018015,-65.53637002198263,-61.69374386727949,066631,2025,0,0,0.99401987,0.0059801145,2.8383638e-13,1.06172016e-13
10039,066632,2025,48.7924245853641,183.0,0,-4125.516450721737,-76.18443742881728,8469.948218547233,312.11779752390726,-1633.8627096143173,-65.80419962547253,-61.71938602203604,066632,2025,0,0,0.99382824,0.006171761,8.483038e-13,3.5254072e-13
10040,066633,2025,416.059375084548,4864.0,0,-4283.391938574881,-73.36873838910813,8469.948218547233,152.10364407682414,-1635.4687845258595,-64.8302341853669,-61.73045386010988,066633,2025,0,0,0.9611784,0.038821556,5.248625e-11,7.930525e-13
10041,066634,2025,416.059375084548,456.0,0,-4290.515659825181,-73.24283027003406,8469.948218547233,133.9840586873529,-1635.4687845258595,-64.70830013182338,-61.731135371945946,066634,2025,0,0,0.9558564,0.04414364,7.112369e-11,8.6389484e-13
10042,066635,2025,416.059375084548,832.0,0,-4290.20372952758,-72.87688179498463,8469.948218547233,70.83141053583427,-1635.4687845258595,-64.36815956799627,-61.73018817532274,066635,2025,0,0,0.9468191,0.05318091,1.3667036e-10,1.1169282e-12
10043,066636,2025,416.059375084548,1092.0,0,-4286.312465277922,-72.77707770532656,8469.948218547233,52.47421699006895,-1635.4687845258595,-64.24927845615495,-61.72891238064132,066636,2025,0,0,0.9461937,0.05380631,1.5528563e-10,1.1981486e-12
10044,066637,2025,244.894880158474,124.0,0,-4281.55135509794,-72.4006863826977,8469.948218547233,19.08700037282324,-1635.6007023744169,-64.05764800941144,-61.738402979346574,066637,2025,0,0,0.9381095,0.061890546,1.8968715e-10,1.8825568e-12
10045,066638,2025,423.792050187409,9720.0,0,-4160.7233465988975,-73.93331207934736,8469.948218547233,669.210979106899,-1634.6717931022283,-64.42571224693663,-61.72493431309726,066638,2025,0,0,0.9967115,0.003288505,3.215769e-14,1.2225534e-14
10046,066639,2025,207.24239267507,24.0,0,-3661.4845053884383,-79.28721521898339,8469.948218547233,300.2532331815476,-1632.8272008118656,-67.30886328061587,-61.73401990185299,066639,2025,0,0,0.9995485,0.00045146747,4.0759452e-14,2.7445898e-13
10047,066640,2025,10.7944230403518,372.0,0,-3624.1553976894656,-79.22966284744126,8469.948218547233,405.7380736012431,-1632.520180761392,-67.22611343723631,-48.73889248258626,066640,2025,0,0,0.9996642,0.0003358121,1.1505499e-14,1.1649191e-13
10048,066641,2025,10.7944230403518,320.0,0,-3810.183158937029,-78.47013265366562,8469.948218547233,412.25868924167366,-1632.520180761392,-66.50007901513298,-45.738955908236136,066641,2025,0,0,0.99941766,0.00058236887,1.6824739e-14,9.870838e-14
10049,066642,2025,10.7944230403518,256.0,0,-3748.732097787392,-78.72908345302052,8469.948218547233,453.83751972573714,-1632.520180761392,-66.74530229576544,-45.738955908236136,066642,2025,0,0,0.9995882,0.00041186696,8.501476e-15,6.852507e-14
10050,066643,2025,10.7944230403518,240.0,0,-3685.425059010252,-78.97546912859802,8469.948218547233,467.67284752356886,-1632.520180761392,-66.97533839197595,-46.73893476635284,066643,2025,0,0,0.9996772,0.0003228847,6.1550306e-15,6.273462e-14
