EstagioClusterizacao,Ano,n_unidades,AreadaQuadra_total,AreaOcupada_total,AreaConstruida_total,UsoTotal_total,Numero_Viagens_total,Terreno_total,EmpresaPequenoPorte_total,EmpresaMedioPorte_total,EmpresaGrandePorte_total,cont_aceleradora_total,densidade_hec_media,concentracaoStartups_media,ConcentracaoAreaVerde_media,ConcentracaoIES_media,ConcentracaoPatrimonioHistorico_media,ConcentracaoBOs_media,TempoMediodeViagem_mediana,ValorTerrenoM2_mediana,ValorConstrucaoM2_mediana,NumerodePavimentos_mediana,ResidencialPopularHor_pct_medio,ResidencialPopularVert_pct_medio,ResidencialMedioPadraoHor_pct_medio,ResidencialMedioPadraoVert_pct_medio,ResidencialAltoPadraoHor_pct_medio,ResidencialAltoPadraoVert_pct_medio,ComercioServicos_pct_medio,OutrosUsos_pct_medio,Terreno_pct_medio,DeslocamentoCaminhada_medio,Caminhada_medio,DeslocamentoBicicleta_medio,DeslocamentoTansporteColetivo_medio,DeslocamentoVeiculoIndividual_medio,SemBaldeacao_medio,1Baldeacao_medio,Maisde2Baldeacoes_medio,Ate2SalariosMinimos_medio,2a5SalariosMinimos_medio,5a10SalariosMinimos_medio,Maisde10SalariosMinimos_medio,18a29anos_medio,30a39anos_medio,40a49anos_medio,50a64anos_medio,Maisde65anos_medio,EnsinoMedioCompleto_medio,EnsinoSuperiorCompleto_medio,MestradoDoutoradoCompleto_medio,Masculino_medio,Feminino_medio,Brasileira_medio,Estrangeira_medio,OrigemMotivoResidencia_medio,OrigemMotivoOutros_medio,OrigemMotivoEducacao_medio,OrigemMotivoTrabalhoComercioServico_medio,OrigemMotivotrabalhoindustria_medio,DestinoMotivoResidencia_medio,DestinoMotivoOutros_medio,DestinoMotivoEducacao_medio,DestinoMotivoTrabalhoComercioServico_medio,DestinoMotivotrabalhoindustria_medio,ResidencialPopularHor_medio,ResidencialPopularVert_medio,ResidencialMedioPadraoHor_medio,ResidencialMedioPadraoVert_medio,ResidencialAltoPadraoHor_medio,ResidencialAltoPadraoVert_medio,ComercioServicos_medio,OutrosUsos_medio,UsoPredominante_moda,CristalizacaoPredominante_moda,TO_moda,CA_moda,indice_diversidade_uso_shannon,indice_acessibilidade,empresas_total,prop_EmpresaPequenoPorte,prop_EmpresaMedioPorte,prop_EmpresaGrandePorte,yoy_delta__AreaConstruida_total,yoy_pct__AreaConstruida_total,mm3__AreaConstruida_total,yoy_delta__AreaOcupada_total,yoy_pct__AreaOcupada_total,mm3__AreaOcupada_total,yoy_delta__AreadaQuadra_total,yoy_pct__AreadaQuadra_total,mm3__AreadaQuadra_total,yoy_delta__ValorTerrenoM2_mediana,yoy_pct__ValorTerrenoM2_mediana,mm3__ValorTerrenoM2_mediana,yoy_delta__ValorConstrucaoM2_mediana,yoy_pct__ValorConstrucaoM2_mediana,mm3__ValorConstrucaoM2_mediana,yoy_delta__densidade_hec_media,yoy_pct__densidade_hec_media,mm3__densidade_hec_media,yoy_delta__TempoMediodeViagem_mediana,yoy_pct__TempoMediodeViagem_mediana,mm3__TempoMediodeViagem_mediana,yoy_delta__concentracaoStartups_media,yoy_pct__concentracaoStartups_media,mm3__concentracaoStartups_media,yoy_delta__ConcentracaoAreaVerde_media,yoy_pct__ConcentracaoAreaVerde_media,mm3__ConcentracaoAreaVerde_media
1,2005,1965,182122843.78539905,74899218.25572021,1260260.0,296841.5,223982499.27299,5957.0,288341.5,1508820.5,2206545.0,0.0,97.54634516044877,0.0,0.0,0.0,0.0,11225.987719298246,19402.0,435.8,434.77,2.0,0.03480952380952381,0.0,0.30086215538847116,0.0,0.0,0.0,0.11932706766917295,0.05903007518796992,0.026946115288220555,17776.950049468673,17892.573124619048,246.97044623809526,31144.948708681706,31765.474235101752,51378.70789926305,9920.639346243732,2584.6073399285715,32.18934837092732,185.31791979949875,285.3810776942356,450.21165413533834,285.9907268170426,345.2784461152882,233.75563909774436,118.22869674185463,10.257769423558898,91.12919799498746,893.0825814536341,0.0,698.4304511278195,341.02142857142854,1027.917418546366,15.06704260651629,44373.2526654173,10373.315264380954,9174.883089368419,16280.829228403509,1277.109684676692,25268.645028414783,13617.772858355263,11219.903364854385,23875.62012390351,2125.7550438013386,1.8085213032581453,0.0,17.80187969924812,0.0,0.0,0.0,6.015789473684211,2.475062656641604,ResidencialMedioPadraoHor,cr_4,0.4791464597478176,0.000105912126381,1.227379293654307,5.153842189352162e-05,4003707.0,0.0720186317330414,0.3768558738189383,0.5511254944480203,575978.0,0.8417260719995558,749809.1666666666,43678352.78654005,1.399011594654778,40750641.09386586,104076000.30633043,1.3335068487970632,101378830.03607243,123.60000000000002,0.39590006406149914,276.93666666666667,161.45,0.5906995463193325,295.86999999999995,6.884749625624934,0.07593898590699788,95.55434408117729,-1698.0,-0.08047393364928912,18835.0,0.0,,0.0,0.0,,0.0
1,2010,2990,99559919.71852662,43416873.37155619,1326787.5,286952.5,271389418.9642635,3935.0,155237.5,824896.5,1195513.0,0.0,106.36242391176927,0.0,0.0,0.0,0.0,7173.717930444698,12450.0,835.0,635.0,2.0,0.028181299885974915,0.0,0.2829903078677309,0.0,0.0,0.0,0.09248147092360319,0.133945267958951,0.020557297605473205,19457.53510967402,19579.319591615735,712.7551276847207,30528.092708285207,26046.353779840934,43426.01399040193,9727.414144909779,3773.4805900855185,51.0960661345496,155.56342645381983,197.91832953249715,217.41832953249715,208.9988597491448,212.5869441277081,126.29988597491447,80.58167046750285,8.127993158494869,38.484321550741164,574.2916191562143,14.658779931584949,445.5745438996579,209.29147662485747,659.8252565564425,6.156927023945268,39370.27473438355,10919.26670116605,9116.05881496907,15298.269238204388,1565.7551584649373,25877.797645040766,11856.449989367873,10125.28110229732,21607.645854465645,2439.763977360562,1.8452109464082098,0.0,17.58266818700114,0.0,0.0,0.0,5.021664766248574,5.887257696693273,ResidencialMedioPadraoHor,cr_4,0.9170784015933237,0.1574117119994697,1.2570798819068578,8.031483414986748e-05,2175647.0,0.07135233794820575,0.3791499723990151,0.5494976896527791,66527.5,0.05278871026613552,1090443.1666666667,-31482344.88416402,-0.42032941888228115,49845652.36548553,-82562924.06687243,-0.45333645330159056,119909868.99433142,399.2,0.9160165213400642,527.6666666666666,200.23000000000002,0.46054235572831614,447.69666666666666,8.816078751320504,0.09037836053026282,98.19012153568063,-6952.0,-0.35831357592000823,17650.666666666668,0.0,,0.0,0.0,,0.0
1,2015,4934,132337667.35985745,57227692.07157532,1702993.5,382616.5,382650215.488594,5381.0,611690.5,2764187.0,3782489.5,0.0,103.36176440195808,0.0,0.0,0.0,0.0,6607.595764085934,11255.0,1499.0,1350.0,2.0,0.039329144710174305,0.0,0.31914065666801783,0.0,0.0,0.0,0.08338265099310904,0.1370064856100527,0.020150993109039315,19705.46217686038,19824.325454058067,641.0939999465951,30131.958082663357,26610.020446377788,44266.39654012485,9434.750700849514,3608.8137560192545,118.49635184434536,379.1719700040535,423.78668423186053,466.33927847588166,426.21554519659503,554.0940413457641,289.91568706931497,168.68250912038914,17.882549655451967,145.35022294284556,1169.5595358735306,29.608836643696797,1019.4178151601135,481.3519456830158,1497.4081880826916,17.63371503850831,38761.24728492441,10332.174101872619,10491.975009079955,15863.284313824788,1810.1521757433118,29028.860775302284,11355.699548345561,11699.340133871909,20582.4566510606,2432.01421457801,2.241487636805837,0.0,19.009424402107822,0.0,0.0,0.0,4.438792055127686,5.6407580056749085,ResidencialMedioPadraoHor,cr_4,0.9170784015933237,0.1574117119994697,1.2402796085060916,8.884150675195451e-05,7158367.0,0.08545112314023576,0.3861477065928584,0.5284011702669058,376206.0,0.2835465362765326,1430013.6666666667,13810818.700019129,0.3180979565669748,58514594.56628391,32777747.64133084,0.32922633660211154,138006810.28792772,664.0,0.7952095808383233,923.2666666666668,715.0,1.1259842519685042,806.59,-3.000659509811186,-0.028211650312711223,102.4235111580587,-1195.0,-0.09598393574297193,14369.0,0.0,,0.0,0.0,,0.0
1,2020,6724,173142049.10643473,74633860.07475542,2056025.5,494642.0,534661301.714263,7492.0,818000.5,3874264.5,5591380.0,0.0,104.89396053441118,0.0,0.0,0.0,0.0,8078.381469363474,10118.0,1477.0,1368.0,2.0,0.048999107674003575,0.0,0.37384146341463415,0.0,0.0,0.0,0.0755376264128495,0.13204342653182632,0.02036659726353361,21382.47016489075,21530.098295430027,588.4031968935901,30600.388653939845,26397.79366371765,45306.13044364269,9078.840423967058,3382.1702193272604,148.05175490779297,384.05078822129684,411.4044467578822,466.3010856632957,403.2201814396193,580.0069155264723,337.5753271861987,176.9569452706722,18.111838191552646,165.10492266508032,1179.5532792980368,32.26502082093992,1067.5522010707912,522.2524538964902,1582.6922218917312,18.430956276026176,38400.1979383663,10060.983864963342,12139.712426667684,16656.171397868977,2081.2247203508327,32679.202318105592,10531.343052803912,13217.492422566627,19032.17527526911,2456.3209288863263,2.6988399762046402,0.0,21.44296549672814,0.0,0.0,0.0,3.9107674003569306,5.360425342058298,ResidencialMedioPadraoHor,cr_4,0.0,0.1574117119994697,1.1951918004761521,9.882399446585631e-05,10283645.0,0.07954382906061032,0.37674039700903716,0.5437157739303525,353032.0,0.20730084994452413,1695268.8333333333,17406168.003180094,0.30415638606236306,58426141.83929565,40804381.74657728,0.3083353557654942,135013212.06160626,-22.0,-0.014676450967311516,1270.3333333333333,18.0,0.01333333333333342,1117.6666666666667,1.5321961324530946,0.014823625944450969,104.87271628271283,-1137.0,-0.10102176810306529,11274.333333333334,0.0,,0.0,0.0,,0.0
1,2023,6705,154554155.0,71543648.5,10833312.5,451702.5,324818287.1035312,7155.0,815560.5,3861207.0,5572035.0,0.0,104.92378016918985,0.0,0.0,0.0,0.0,8088.919686800895,24.863958143305968,1769.395,1871.0,1.0,0.05318866517524236,0.0,0.4098463832960477,0.0,0.0,0.0,0.08179492915734528,0.05977032065622669,0.023022371364653245,6286.095550018275,12701.451155010942,300.0207389706952,10037.554810432006,11262.778872287736,17694.72818844831,2832.086923852728,742.4653524748851,148.12639821029083,383.9841909023117,411.0883668903803,465.7158090976883,403.2324384787472,579.865548098434,337.4237882177479,176.7627889634601,18.080387770320655,165.1904548844146,1179.1051081282626,32.23698732289336,1066.8079045488441,522.1885906040269,1581.9175988068605,18.40902311707681,13495.97909863843,9289.559848960103,3916.4516058655176,6543.233667688784,683.0273825107472,13393.632774704716,9247.821865562044,3928.4696342018165,6616.912799581453,700.4890800464104,2.6371364653243847,0.0,21.437136465324386,0.0,0.0,0.0,3.9551081282624905,2.007979120059657,ResidencialMedioPadraoHor,cr_4,0.9170784015933237,0.1574117119994697,1.09819875015617,0.03866384234227571,10248802.5,0.07957617487506467,0.37674713704357166,0.5436766880813636,8777287.0,4.269055515118854,4864110.5,-3090211.5747554153,-0.04140495442229797,67801733.54877691,-18587894.106434733,-0.10735632506583248,153344623.8220974,292.395,0.19796547054840885,1581.7983333333332,503.0,0.3676900584795322,1529.6666666666667,0.029819634778675663,0.00028428361963594995,104.3931683685197,-10093.136041856695,-0.9975426014881097,7132.621319381102,0.0,,0.0,0.0,,0.0
1,2025,6702,157592754.0,73325792.0,10829268.0,459867.0,324714783.72437674,7007.0,815077.5,3858347.0,5567353.0,0.0,104.89396053441118,0.0,0.0,0.0,0.0,8087.605341689048,24.863958143305968,1769.395,2040.0,1.0,0.05188152790211878,0.0,0.40435989256938226,0.0,0.0,0.0,0.08176514473291555,0.058455684870188,0.021967323187108326,6285.479810149857,12701.120474220608,299.42163987632046,10038.970161850282,11265.703875494004,17698.101409716866,2833.005774156641,742.4997352503528,148.0895255147717,383.8931662190391,411.00246195165624,465.51051924798566,403.1454043569084,579.6930020889287,337.28103551178754,176.69150999701583,18.07281408534766,165.15801253357208,1178.734743360191,32.230155177558935,1066.4882124738883,521.9838108027454,1581.3915995225307,18.4001044464339,13497.546978173408,9290.786521788075,3917.2774727463793,6543.501205746199,683.1161835405702,13395.13119074659,9249.032693687393,3929.300880683545,6617.234130536729,700.5856974135366,2.596165323783945,0.0,21.420471501044464,0.0,0.0,0.0,3.996418979409132,1.9801551775589377,ResidencialMedioPadraoHor,cr_4,0.9170784015933237,0.1574117119994697,1.0947507557749954,0.03866384234227571,10240777.5,0.07959136891705733,0.3767630924507441,0.5436455386321986,-4044.5,-0.0003733391794984442,7906202.0,1782143.5,0.02490987721991833,73167766.85825181,3038599.0,0.019660416117573742,161762986.03547823,0.0,0.0,1671.93,169.0,0.09032602886157126,1759.6666666666667,-0.029819634778675663,-0.0002842028254280704,104.90390041267074,0.0,0.0,3389.242638762204,0.0,,0.0,0.0,,0.0
2,1995,45,1520905.576784797,583085.0253260806,11930.5,5268.0,5044587.597915,176.0,1746.0,10178.5,11597.0,0.0,96.83655331973137,0.0,0.0,0.0,0.0,8533.8203125,21661.0,164.88,136.4075,1.0,0.09843750000000001,0.0,0.291875,0.0,0.0,0.0,0.09476562499999999,0.12234375,0.033437499999999995,16698.71931390625,16819.513476875,116.449190703125,28789.06797828125,33096.650571562495,53320.35263125,7275.078884921875,1406.736224375,7.828125,65.453125,88.421875,176.0625,79.75,137.40625,92.4375,52.328125,7.71875,0.0,0.0,0.0,240.703125,130.578125,365.546875,5.734375,42769.63277148438,12353.161253359376,8699.417454765626,13606.8324740625,1392.63726375,25017.49820078125,14085.485862656249,12284.707216953127,23869.058208046874,1740.69854078125,6.609375,0.0,19.2109375,0.0,0.0,0.0,5.0625,5.7578125,ResidencialMedioPadraoHor,cr_4,0.3372630815271606,0.001587013693661,1.3988181230583585,4.6163789123811284e-05,23521.5,0.07422995982399082,0.4327317560529728,0.49303828412303635,,,11930.5,,,583085.0253260806,,,1520905.576784797,,,164.88,,,136.4075,,,96.83655331973137,,,21661.0,,,0.0,,,0.0
2,2000,130,7744635.488199605,3026301.5338409143,57898.5,16648.0,13830159.46703,255.0,16796.0,85515.5,117872.0,0.0,85.55874666172049,0.0,0.0,0.0,0.0,9479.802272727273,23321.5,305.53,273.32,2.0,0.014499999999999999,0.0,0.20522727272727276,0.0,0.0,0.0,0.10911363636363637,0.06836363636363638,0.027727272727272725,14509.01674547727,14673.734914113636,231.12767206818185,34159.95538002273,36480.31833958637,59568.36376155482,10603.848860977272,3222.7421875227274,14.706818181818182,125.2909090909091,254.9318181818182,576.6454545454545,199.2840909090909,389.775,264.9818181818182,139.2931818181818,14.481818181818182,183.4,805.2113636363637,0.0,636.3477272727273,401.8909090909091,1024.2181818181818,17.40909090909091,50815.15988833636,11559.851743113635,8126.710860659092,16206.070642454546,1317.1280614090908,20904.41753677273,15370.11044940909,11249.824231090906,25812.34642418181,2894.604242291438,0.7159090909090909,0.0,13.138636363636364,0.0,0.0,0.0,4.5,1.8136363636363637,ResidencialMedioPadraoVert,cr_4,0.3832800341115019,0.0009213151202278,1.2879170528087096,4.2877050058955946e-05,220183.5,0.07628182856571905,0.3883828715594039,0.535335299874877,45968.0,3.8529818532333096,34914.5,2443216.5085148336,4.190154784284685,1804693.2795834974,6223729.911414808,4.092121172026871,4632770.532492201,140.64999999999998,0.8530446385249877,235.20499999999998,136.9125,1.0037021424775032,204.86374999999998,-11.277806658010874,-0.1164622889950887,91.19764999072592,1660.5,0.07665851068741047,22491.25,0.0,,0.0,0.0,,0.0
2,2005,284,26286197.691375352,10474636.557476673,172684.0,44695.0,35805293.9321,731.0,39046.5,212296.0,383264.5,0.0,96.2423146602878,0.0,0.0,0.0,0.0,9416.84595524957,23070.0,467.99,434.77,2.0,0.028795180722891566,0.0,0.3180206540447504,0.0,0.0,0.0,0.11338209982788296,0.045817555938037866,0.022839931153184164,16154.034134277108,16317.778890473322,176.4448578399312,36506.866646222035,36538.07796230465,59780.35959395389,11711.937233347677,2818.2080897504306,34.10499139414802,205.6290877796902,306.95697074010326,495.7616179001721,319.37951807228916,362.3580034423408,247.2358003442341,126.83046471600689,11.720309810671257,90.12220309810671,982.3093803786575,0.0,760.2977624784854,352.065404475043,1098.5869191049915,16.032702237521516,51408.58675040878,11995.89331539587,8497.560585378658,16561.639069466437,1503.6925429432015,22957.741190154906,15782.326384999998,10186.742190361447,26034.42272318416,3473.962215704539,1.6144578313253013,0.0,19.551635111876077,0.0,0.0,0.0,5.010327022375215,1.7332185886402753,ResidencialMedioPadraoHor,cr_4,0.4762753036437247,0.0007085020242914,1.142081696902768,4.334445841099215e-05,634607.0,0.06152863110555037,0.33453145017309927,0.6039399187213503,114785.5,1.9825297719284611,80837.66666666667,7448335.023635759,2.4612005579571243,4694674.372214556,18541562.203175746,2.394116834992076,11850579.585453251,162.46000000000004,0.531731744836841,312.8,161.45,0.5906995463193325,281.49916666666667,10.683567998567312,0.12486821529548187,92.87920488057989,-251.5,-0.010784040477670787,22684.166666666668,0.0,,0.0,0.0,,0.0
2,2010,408,10820698.04716113,4828534.175178656,159953.0,41896.0,42338590.8306015,467.0,17915.5,105868.0,141503.5,0.0,103.90471686396232,0.0,0.0,0.0,0.0,5858.842553191489,15423.0,989.5,635.0,2.0,0.012297872340425531,0.0,0.2440425531914894,0.0,0.0,0.0,0.09701063829787233,0.10874468085106383,0.018138297872340423,22575.829077790306,22720.231253388298,1036.2393681776596,35148.058827053195,30671.639479173402,49150.356690812776,11180.023508852128,4802.8021649563825,41.518085106382976,136.92234042553193,183.0031914893617,218.57340425531916,183.53297872340426,208.83510638297872,121.52872340425532,79.75744680851064,8.285106382978723,32.138297872340424,522.9313829787234,12.937234042553191,421.1127659574468,192.75744680851065,608.4691489361702,5.093085106382978,46920.22285480851,12665.860892984041,7614.5683323404255,18177.242686531914,1820.4915722159574,22113.122142469147,13890.897548309576,7974.032897628723,25807.45239677446,3138.9922865851304,0.8638297872340426,0.0,17.143617021276597,0.0,0.0,0.0,5.242553191489361,5.076595744680851,ResidencialMedioPadraoVer,cr_4,0.0,0.1574117119994697,1.2210183897961937,6.483402489626556e-05,265287.0,0.06753252138250272,0.3990696867920403,0.533397791825457,-12731.0,-0.07372425934076121,130178.5,-5646102.382298017,-0.5390260894797247,6109824.08883208,-15465499.644214222,-0.5883505794863796,14950510.408912031,521.51,1.1143614179790164,587.6733333333333,200.23000000000002,0.46054235572831614,447.69666666666666,7.662402203674517,0.07961573067647998,95.23525939532355,-7647.0,-0.3314694408322497,20604.833333333332,0.0,,0.0,0.0,,0.0
2,2015,802,20539515.916763652,9226677.274249814,280908.5,72327.5,62038402.42697,744.0,113598.5,503193.5,616138.0,0.0,107.67419393517761,0.0,0.0,0.0,0.0,6344.994389027432,14356.0,1769.395,1420.0,2.0,0.01830423940149626,0.0,0.25432668329177055,0.0,0.0,0.0,0.08569825436408977,0.11669576059850374,0.015099750623441396,18253.758784773032,18377.796160541773,916.914688460723,29452.748329768077,28347.9753977768,44522.31694168329,9534.69720912843,4251.337155680175,130.27493765586036,423.0741895261845,467.3023690773067,449.9650872817955,464.29114713216956,579.9825436408978,290.75374064837905,185.89089775561098,20.50997506234414,152.54052369077306,1244.8581670822944,34.63403990024938,1074.0960099750623,510.20386533665834,1573.6041147132169,19.65087281795511,40621.086056388405,10136.869585518705,8102.642068309851,16214.340231323567,1496.4924114127184,23935.5577174894,11708.808465228181,9124.41691497444,24237.229385167702,2765.1627911290907,1.0798004987531171,0.0,17.39152119700748,0.0,0.0,0.0,4.976309226932669,5.437032418952619,ResidencialMedioPadraoVer,cr_4,0.0,0.1574117119994697,1.2170023733234163,6.965243435258063e-05,1232930.0,0.0921370231886644,0.4081281986811903,0.4997347781301453,120955.5,0.7561940069895532,204515.16666666666,4398143.099071158,0.9108650657750448,8176616.002301715,9718817.869602522,0.8981692148920382,19215470.551766712,779.895,0.7881707933299646,1075.6283333333333,785.0,1.236220472440945,829.9233333333333,3.7694770712152916,0.03627820935358006,102.60707515314259,-1067.0,-0.0691823899371069,17616.333333333332,0.0,,0.0,0.0,,0.0
2,2020,1239,33073281.87094817,14828798.372605475,428569.5,114440.0,93476736.609057,1136.0,173264.5,878137.0,1156735.5,0.0,106.17164972602613,0.0,0.0,0.0,0.0,9062.696933010493,12532.0,1769.395,1816.0,2.0,0.017433414043583537,0.0,0.2693462469733656,0.0,0.0,0.0,0.08543987086359968,0.11603712671509282,0.014253430185633575,17998.884337113355,18117.16192176392,735.5114169386603,29312.944715673122,27026.22840765779,43838.482923349475,9339.292472843421,3811.265085504036,175.69652945924133,467.01573849878935,458.4188861985472,499.3301049233253,452.89790153349475,666.1432606941081,396.27602905569006,216.55488297013721,23.46489104116223,175.4673123486683,1372.793179983858,38.3410008071025,1235.77602905569,615.8131557707829,1840.2199354317997,21.434624697336563,39597.2881665791,9612.971800058514,8429.51942039871,15721.667309983053,1632.4144049778045,24751.18578103713,11416.47188421469,11285.293738807102,22302.095441596044,2447.539686207418,1.2211460855528653,0.0,19.25141242937853,0.0,0.0,0.0,5.030669895076675,5.587974172719935,ResidencialMedioPadraoVer,cr_4,0.0,0.1574117119994697,1.1916282606531463,7.978935609989628e-05,2208137.0,0.0784663723310646,0.39768229960369306,0.5238513280652424,147661.0,0.5256551510545249,289810.3333333333,5602121.09835566,0.607165605975001,9628003.274011316,12533765.954184517,0.610226940351349,21477831.944957647,0.0,0.0,1509.43,396.0,0.2788732394366198,1290.3333333333333,-1.5025442091514805,-0.013954543370494621,105.91685350838868,-1824.0,-0.12705488994148784,14103.666666666666,0.0,,0.0,0.0,,0.0
2,2023,1236,37011236.0,17626313.5,2004283.0,106844.0,47063088.310853355,1087.0,172778.5,875269.0,1151962.5,0.0,106.17164972602613,0.0,0.0,0.0,0.0,9064.546116504855,22.520758483033934,1769.395,2609.0,3.0,0.019959546925566344,0.0,0.2967718446601942,0.0,0.0,0.0,0.0922775080906149,0.04494336569579288,0.0165331715210356,4619.23346378153,9534.721665422749,353.45109202297783,6313.201115661417,10719.512540933154,15430.044286722965,1305.1365464251874,297.5328234464192,175.86084142394822,466.872572815534,457.6480582524272,497.66100323624596,452.74716828478967,665.5902103559871,395.90776699029124,216.26496763754045,23.436893203883496,175.60436893203882,1371.3412216828478,38.31877022653722,1233.9405339805826,615.5675566343042,1838.2180420711975,21.37985436893204,10632.636810495871,7658.893658985549,2733.4619798184513,5062.992080518538,479.4507921989103,10589.422870132197,7654.0223714667445,2747.989072865754,5085.106427263136,490.8945802894864,1.183252427184466,0.0,19.084546925566343,0.0,0.0,0.0,5.080097087378641,1.7831715210355987,ResidencialMedioPadraoVert,cr_4,0.0,0.1574117119994697,1.0862097563508368,0.042515635740289714,2200010.0,0.07853532483943255,0.39784773705574067,0.5236169381048268,1575713.5,3.676681378399536,904587.0,2797515.1273945253,0.18865420225570118,13893929.71561843,3937954.1290518306,0.11906753446536444,30208011.262570605,0.0,0.0,1769.395,793.0,0.4366740088105727,1948.3333333333333,0.0,0.0,106.6724977957433,-12509.479241516967,-0.9982029397954808,8970.173586161012,0.0,,0.0,0.0,,0.0
2,2025,1236,37939590.0,18009837.5,2007379.5,108222.0,47063088.310853355,1130.0,172778.5,875269.0,1151962.5,0.0,106.17164972602613,0.0,0.0,0.0,0.0,9064.546116504855,22.520758483033934,1769.395,2846.0,3.0,0.01911812297734628,0.0,0.29050161812297737,0.0,0.0,0.0,0.09200647249190938,0.043624595469255664,0.016723300970873788,4619.23346378153,9534.721665422749,353.45109202297783,6313.201115661417,10719.512540933154,15430.044286722965,1305.1365464251874,297.5328234464192,175.86084142394822,466.872572815534,457.6480582524272,497.66100323624596,452.74716828478967,665.5902103559871,395.90776699029124,216.26496763754045,23.436893203883496,175.60436893203882,1371.3412216828478,38.31877022653722,1233.9405339805826,615.5675566343042,1838.2180420711975,21.37985436893204,10632.636810495871,7658.893658985549,2733.4619798184513,5062.992080518538,479.4507921989103,10589.422870132197,7654.0223714667445,2747.989072865754,5085.106427263136,490.8945802894864,1.1557443365695792,0.0,18.938915857605178,0.0,0.0,0.0,5.098705501618123,1.756472491909385,ResidencialMedioPadraoVert,cr_4,0.0,0.1574117119994697,1.0878693903989938,0.042515635740289714,2200010.0,0.07853532483943255,0.39784773705574067,0.5236169381048268,3096.5,0.0015449415077610773,1480077.3333333333,383524.0,0.021758605394145425,16821649.79086849,928354.0,0.025083031542097123,36008035.956982724,0.0,0.0,1769.395,237.0,0.09083940206975849,2423.6666666666665,0.0,0.0,106.17164972602613,0.0,0.0,4192.347172322023,0.0,,0.0,0.0,,0.0
3,1995,2,86847.0,35529.0,230.0,281.5,136784.64854,5.0,24.0,200.0,328.0,0.0,45.5,0.0,0.0,0.0,0.0,14614.25,18722.0,170.06,179.52,2.0,0.01,0.0,0.81,0.0,0.0,0.0,0.08499999999999999,0.06,0.015,8015.82577,8015.82577,0.0,21789.07149,38587.42701,53647.61375,5457.41683,1271.46792,12.0,75.0,81.0,105.0,40.0,109.0,82.0,40.0,5.0,0.0,0.0,0.0,173.0,103.0,275.0,1.0,39704.00227,11176.74785,4600.46337,11289.90954,1621.20124,15880.52212,15755.33743,7540.56599,27957.61586,1258.28287,1.5,0.0,73.5,0.0,0.0,0.0,8.0,10.0,ResidencialMedioPadraoHor,cr_3,0.3737763102389922,0.0016000698212285,0.6512970868775472,5.341024408481547e-05,552.0,0.043478260869565216,0.36231884057971014,0.5942028985507246,,,230.0,,,35529.0,,,86847.0,,,170.06,,,179.52,,,45.5,,,18722.0,,,0.0,,,0.0
3,2000,31,3517363.9174945685,1591696.955357143,36910.0,7993.5,4573230.58815,74.0,9704.0,53039.5,40871.0,0.0,82.00829865327395,0.0,0.0,0.0,0.0,14826.194029850747,24281.5,448.5,273.32,2.0,0.007014925373134329,0.0,0.1707462686567164,0.0,0.0,0.0,0.167089552238806,0.02074626865671642,0.012835820895522388,13636.035368432835,13902.005055447758,329.89442395522383,43187.946223805964,45879.32264800001,73596.45683403674,12099.041793097016,3761.407844701492,18.91044776119403,142.47014925373134,338.8731343283582,975.0671641791045,420.8805970149254,640.5970149253732,345.65671641791045,149.1417910447761,15.597014925373134,294.6268656716418,1214.8805970149253,0.0,957.4925373134329,658.5373134328358,1586.5298507462687,36.53358208955224,68929.20735079104,11978.609500597015,5468.533279850746,15702.607827761192,1200.153473880597,11346.872792686567,21332.19844436567,9951.522280447763,32748.59875425372,4121.233773891918,1.2835820895522387,0.0,11.58955223880597,0.0,0.0,0.0,8.537313432835822,1.6492537313432836,ComercioServicos,cr_4,0.5757012094394717,0.0022629379170531,1.0679226401422501,4.1181921136621024e-05,103614.5,0.0936548456055861,0.5118926405088091,0.3944525138856048,36680.0,159.47826086956522,18570.0,1556167.955357143,43.799936822233754,813612.9776785715,3430516.9174945685,39.50069567739322,1802105.4587472843,278.44,1.6373044807714923,309.28,93.79999999999998,0.5225044563279857,226.42000000000002,36.508298653273954,0.802380190181845,63.75414932663698,5559.5,0.29695011216750355,21501.75,0.0,,0.0,0.0,,0.0
