Unnamed: 0,ResidencialPopularHor_pct,EnsinoSuperiorCompleto,ResidencialAltoPadraoVert,cr_1_pct,ComercioServicos,concentracaoStartups,ConcentracaoAreaVerde,ConcentracaoIES,SemBaldeacao,EnsinoMedioCompleto,2a5SalariosMinimos,cr_3_pct,EmpresaMedioPorte,ResidencialAltoPadraoHor_pct,DeslocamentoCaminhada,NaoMapeado,Maisde65anos,EmpresaPequenoPorte,AreaOcupada,Masculino,DistanciaTransportePublico,18a29anos,DeslocamentoBicicleta,Maisde10SalariosMinimos,MestradoDoutoradoCompleto,5a10SalariosMinimos,DistanciaPatrimonioHistorico,OrigemMotivoTrabalhoComercioServico,TO,DestinoMotivoEducacao,OrigemMotivotrabalhoindustria,ResidencialAltoPadraoVert_pct,NumerodePavimentos,TempoMediodeViagem,ComercioServicos_pct,Estrangeira,Numero_Viagens,DistanciaAreasVerdes,EmpresaGrandePorte,Ate2SalariosMinimos,ResidencialPopularVert,DestinoMotivoResidencia,Brasileira,cr_4_pct,Terreno_pct,ResidencialPopularHor,30a39anos,DestinoMotivoOutros,CA,ResidencialMedioPadraoVert,ValorTerrenoM2,OutrosUsos_pct,densidade_hec,50a64anos,cr_5_pct,Maisde2Baldeacoes,ResidencialPopularVert_pct,cont_aceleradora,FracaoIdeal,AreaConstruida,ConcentracaoPatrimonioHistorico,AreadaQuadra,ConcentracaoBOs,Terreno,DeslocamentoTansporteColetivo,Feminino,40a49anos,OutrosUsos,OrigemMotivoEducacao,DistanciaStartup,DestinoMotivotrabalhoindustria,ResidencialAltoPadraoHor,ValorConstrucaoM2,1Baldeacao,ResidencialMedioPadraoHor,UsoTotal,OrigemMotivoOutros,ResidencialMedioPadraoVert_pct,Caminhada,DestinoMotivoTrabalhoComercioServico,DistanciaAceleradoraIncubadora,DeslocamentoVeiculoIndividual,cr_2_pct,OrigemMotivoResidencia,ResidencialMedioPadraoHor_pct
1.0,0.13382795057387012,-0.578249120954682,,,0.0031091581406048475,,,,0.34473491971093795,-0.47503914419470056,-0.5857905794342622,0.23066784029080842,-0.3264905142648874,,0.4149463693202997,-0.4995104496486632,-0.3335227616604513,-0.4189293445972631,0.1718018939582863,-0.337002282481851,0.28722790135209697,-0.3768399160531706,0.08797549405211309,-0.027960303930539804,-0.7904714378216898,-0.35543860236098573,0.07869351543299462,0.34308066187329356,-0.30147241677095865,0.3595958541902775,0.2931918302640613,,-0.11418357747800571,0.7072535528741065,-0.0450497681599414,-0.14335779800601287,0.06315241796544455,0.0010267994534848951,-0.3172946231105338,-0.7615172684513011,,0.3495416902014023,-0.3620550139125514,0.17574392006970269,0.22709977161072903,0.19217261363712476,-0.3402864616037828,-0.14613910711690167,-0.6290287238065752,,-0.841833952675848,0.1999318582597522,0.04357861189176716,-0.37202307115177313,,0.019034125984916585,,,,-0.592198893145129,,0.28691179644593784,-0.019704462142197343,0.2714190943998591,0.2634536809865718,-0.38000869633525364,-0.3215770133361998,0.21776322798067207,0.37115071016692325,0.5147650665080777,0.06693362033678615,,-0.9042097244851357,0.16087047485996847,-0.015034887968179025,0.09794138526711904,0.00833763670938368,,0.24390400046040553,0.1560219557841703,0.07755126755205721,0.2706983364738076,-0.3650978845292262,0.2875611771610876,-0.13600071839397007
0.13382795057387012,1.0,-0.14051980285414478,,,-0.1996024479116625,,,,0.11712419742336987,-0.11307964772984325,-0.19374229472277088,-0.12797360563529375,-0.177825020155834,,0.38338774170225093,-0.02481867662186302,-0.1832693375978149,-0.15396292367158085,-0.09799846904612276,-0.17494369810835222,0.30852471620392363,-0.1720907081333604,0.006579012912248302,-0.14851131094936154,-0.12129484763005695,-0.19563600763020375,0.45451198357012956,0.3065033886799875,-0.18381606322459115,0.32033881023840843,0.3231511511834329,,-0.4048933636982517,-0.05961393478829133,-0.18905940665722495,-0.1429632868110541,0.2864698262607933,-0.0018281034832401716,-0.16897228035350323,-0.1469840763429357,,0.399802126974353,-0.17614868812564408,0.2750915133148497,0.19658537378920324,0.8885473123526271,-0.17479175355815763,-0.0049512523752756514,-0.12618561011898044,,-0.38679230392171104,-0.1534290145521607,0.3998542434130811,-0.17300399245209544,,0.17309890019176755,,,,-0.3922936831100372,,-0.0862941564804972,0.0003568415570837255,0.1824079684552138,0.26053631600679866,-0.17591621805256394,-0.17100590754059566,-0.1393393662988655,0.4034856217831236,0.44251553126790055,-0.04356645374981981,,-0.19535808136625385,0.20042896521100223,0.14421709159919927,-0.02803906796419397,0.25269769855598867,,0.42347360375232923,-0.10527736486706435,0.3917007591821078,-0.034985628239801315,-0.1781481455838692,0.11213181531492483,0.13067027858458927
-0.578249120954682,-0.14051980285414478,1.0,,,0.06830941598085025,,,,-0.07449686455985273,0.9031559553653254,0.8403999269623422,-0.010751478645303826,0.7739114579624415,,-0.18352752761060487,0.10844940684004173,0.7272402144190323,0.7391173437193748,-0.020866318289383307,0.8418615236527569,-0.21300753936202424,0.8411097062300181,0.09522006687888562,0.7004739580620226,0.6057084732653131,0.837844702968927,-0.1356635378451465,-0.10270316780883779,0.23167549180360797,-0.12439621652524026,-0.1667018721714068,,0.17987919136999417,-0.24860477899531513,0.09985770445506793,0.7077187567926144,-0.06381269810680851,0.049472451232772684,0.8213264928415215,0.7431555314396395,,-0.16794057677499646,0.8506320245323825,-0.17093771128503085,-0.1950973744165221,-0.17994223006327084,0.8346218600379876,0.099303986714182,0.29480312306958545,,0.513503619922896,-0.2269332640083697,-0.05716719666599333,0.8257447613512278,,0.1475388339343727,,,,0.32896466917422756,,-0.11464983665117864,0.07881209953414198,-0.21937272180980974,-0.027371640398957973,0.8397867397222194,0.824290268433523,-0.22160032589577425,-0.17908572520546284,-0.36716000343443034,-0.009555081479365169,,0.545566329090982,0.0556783001924853,0.0019210981621881962,-0.05503245065023185,-0.031068335959708482,,-0.12517969285446365,0.08726563192551429,-0.04422613104549559,-0.0311610090240207,0.21384834842500952,-0.013168352111366593,0.06829310711125615
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0031091581406048475,-0.1996024479116625,0.06830941598085025,,,1.0,,,,0.01678117115050147,0.07665703199495312,0.10395112566657053,0.32115900611186793,0.12004273965178706,,-0.13362604560714259,-0.014959588415528536,0.11177924176252073,0.10136470442793205,0.4683327135507394,0.1186233399225828,-0.2490027951001178,0.11245601415934528,0.030331315989367294,0.12368928366162259,-0.016677206578312082,0.13125927461886386,-0.2754663720021451,-0.09832937418308116,0.32594464524540817,-0.11467892342176773,-0.1542269565377406,,0.2662353800243309,0.11562295571061657,0.8595454819356397,0.10423393406617584,-0.11870265864553232,0.0164733008389419,0.10590627874559376,0.0510955706180687,,-0.18205098950122123,0.11590519946294688,-0.3579257939704341,-0.1625698779856629,-0.047535309464877266,0.11582349544171083,0.07380966683266019,-0.07369571063743695,,0.18452422798133014,0.06204775686892873,-0.12485124838628872,0.10964944215328574,,-0.07296140841558511,,,,0.1906275971189392,,0.3029180182207873,0.42840613266825645,-0.01135482964305071,-0.06817394683032454,0.10978655956358596,0.11895809659199298,0.2366875842942471,-0.18350825193824902,-0.23249487551682663,0.04597126055454546,,0.08530672776982491,-0.04202161546431055,0.26945964375513193,0.4038988627176024,-0.09623490976599855,,-0.17324356327338075,0.13861865684545255,-0.3047157383588995,0.08923067572909127,0.29800587772412684,0.028919487494914534,-0.05292706941127676
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34473491971093795,0.11712419742336987,-0.07449686455985273,,,0.01678117115050147,,,,1.0,-0.06938678169673589,-0.13605853854509678,0.29840165514305744,-0.0670915133640731,,0.6970117703139612,-0.35332328100627863,-0.06360585743978088,-0.09793100107569008,0.05674396063402882,-0.046429836235450446,0.14267629811127833,-0.047554827673439284,0.22157495254012463,0.052307457864424055,-0.23995934137850325,-0.03775268660994156,0.07597089014018917,0.826832999315651,-0.08304526546043946,0.7697692761768559,0.6090750999709947,,0.0038401023881601474,0.552924967377486,-0.006427858698460572,0.0037807692285719164,0.7301160682680996,0.055428767791188466,-0.02736002144804806,-0.21362855923406665,,0.7350216128777628,-0.05601117345278101,-0.020267051394012893,0.047539779719305675,0.1259295977175202,-0.052168576437247705,0.4888783152401991,-0.3429346233905572,,-0.34020371572057284,0.02401493691210908,0.14027641699019466,-0.07202881934832758,,0.5113434416843097,,,,-0.3577322069172607,,0.07386923972233644,0.02047771010327819,0.06879098390093799,0.8435101640768391,-0.06559818095857949,-0.05790441657069801,0.05338811476287566,0.7267363944394708,0.19121842693121688,0.45970293955279246,,-0.331677490984245,0.6822217234780086,0.095399911799553,0.04420280498348242,0.5994930682999433,,0.6275760994721112,0.718179105519341,0.1257329295305553,0.8880407990091406,-0.18460179774308869,0.893189960416684,0.05638170919009493
